,entmun,xpop16,ypop16,ptot15cum,xpop16m3,xpop16m2,xpop16m1,xpop160,xpop161,xpop162,xpop163,ypop16m3,ypop16m2,ypop16m1,ypop160,ypop161,ypop162,ypop163,cum16pm3,cum16pm2,cum16pm1,cum16p0,cum16p1,cum16p2,cum16p3
276,9013,9.134822186409487,-1.1301003944975143,72689308,0.8713355048859935,0.8713355048859935,0.871742671009772,0.872557003257329,0.874185667752443,0.8745928338762216,0.875,0.07980456026058631,0.08754071661237785,0.09771986970684039,0.11889250814332247,0.1461726384364821,0.17019543973941367,0.1966612377850163,0.9755700325732899,0.9755700325732899,0.9755700325732899,0.9755700325732899,0.9759771986970684,0.9759771986970684,0.9759771986970684
277,9014,21.229847165032744,-1.3364727157647451,73106724,0.9560260586319218,0.9560260586319218,0.9560260586319218,0.9560260586319218,0.9572475570032574,0.9572475570032574,0.9584690553745928,0.05985342019543974,0.06229641693811075,0.06677524429967427,0.0736970684039088,0.07858306188925081,0.08713355048859935,0.09649837133550489,0.9759771986970684,0.9759771986970684,0.9759771986970684,0.9759771986970684,0.9763843648208469,0.9763843648208469,0.9763843648208469
278,9015,17.444560972499136,-1.2372796502651842,80805259,0.9393322475570033,0.9401465798045603,0.9401465798045603,0.9401465798045603,0.9405537459283387,0.9409609120521173,0.9413680781758957,0.06677524429967427,0.0736970684039088,0.07858306188925081,0.08672638436482084,0.09527687296416938,0.11604234527687296,0.14250814332247558,0.9824918566775245,0.9824918566775245,0.9824918566775245,0.9824918566775245,0.9828990228013029,0.9828990228013029,0.9828990228013029
279,9016,19.823608265916615,-1.2064736534661387,69497231,0.9499185667752443,0.9503257328990228,0.9503257328990228,0.9507328990228013,0.9511400651465798,0.9511400651465798,0.9515472312703583,0.07003257328990228,0.07695439739413681,0.08346905537459283,0.09120521172638436,0.10667752442996743,0.13192182410423453,0.15757328990228012,0.9723127035830619,0.9723127035830619,0.9723127035830619,0.9723127035830619,0.9727198697068404,0.9727198697068404,0.9727198697068404
280,9017,10.347521492642317,-1.1444258772747318,73959135,0.885586319218241,0.885586319218241,0.8859934853420195,0.8868078175895765,0.8876221498371335,0.8880293159609121,0.8888436482084691,0.07736156351791532,0.08631921824104234,0.09324104234527687,0.11359934853420195,0.13680781758957655,0.16368078175895764,0.18973941368078176,0.9767915309446255,0.9767915309446255,0.9767915309446255,0.9767915309446255,0.9771986970684039,0.9771986970684039,0.9771986970684039
281,10001,-4.665472821402857,1.1421184225232728,18863421,0.36074918566775244,0.36563517915309446,0.36807817589576547,0.3737785016286645,0.3794788273615635,0.38599348534201955,0.39006514657980457,0.7495928338762216,0.75814332247557,0.7646579804560261,0.7711726384364821,0.7817589576547231,0.7907166123778502,0.7956026058631922,0.7406351791530945,0.7406351791530945,0.7406351791530945,0.7406351791530945,0.741042345276873,0.741042345276873,0.741042345276873
282,10002,-0.49904818720379374,-0.13112787672545295,1470183,0.631514657980456,0.6343648208469055,0.6368078175895765,0.6404723127035831,0.6433224755700325,0.6461726384364821,0.6494299674267101,0.46864820846905536,0.4824918566775244,0.4963355048859935,0.5118078175895765,0.5276872964169381,0.5366449511400652,0.5443811074918566,0.2675081433224756,0.2675081433224756,0.2675081433224756,0.2675081433224756,0.2679153094462541,0.2679153094462541,0.2679153094462541
283,10003,-4.239063690086482,4.328946857818894,1330264,0.3994299674267101,0.4030944625407166,0.40716612377850164,0.41205211726384366,0.4177524429967427,0.4201954397394137,0.4230456026058632,0.9873778501628665,0.9873778501628665,0.9890065146579805,0.9898208469055375,0.991042345276873,0.991042345276873,0.992671009771987,0.254885993485342,0.254885993485342,0.254885993485342,0.254885993485342,0.2552931596091205,0.2552931596091205,0.2552931596091205
284,10004,1.316087800318279,1.1604201238806098,20130200,0.7052117263843648,0.7060260586319218,0.7068403908794788,0.7088762214983714,0.7100977198697068,0.7121335504885994,0.7137622149837134,0.7544788273615635,0.760586319218241,0.7662866449511401,0.7740228013029316,0.7846091205211726,0.7927524429967426,0.7972312703583062,0.755700325732899,0.755700325732899,0.755700325732899,0.755700325732899,0.7561074918566775,0.7561074918566775,0.7561074918566775
285,10005,2.7198520589014508,0.2744067057378659,86180594,0.75,0.7504071661237784,0.7520358306188925,0.755700325732899,0.757328990228013,0.75814332247557,0.759771986970684,0.5716612377850163,0.5826547231270358,0.5920195439739414,0.6021986970684039,0.614413680781759,0.6221498371335505,0.6351791530944625,0.9861563517915309,0.9861563517915309,0.9861563517915309,0.9861563517915309,0.9865635179153095,0.9865635179153095,0.9865635179153095
