,entmun,firmgrowthregpred,popgrowthregpred,firmgrowthregpred1620,popgrowthregpred1620,y1,y2,resfirms,respop
35,5004,0.07936929229171674,0.011099853768894071,0.1921628067723734,0.016912663355304083,0.16891154050657078,0.00644961,-0.08954224821485404,0.004650243768894072
36,5005,0.01237065139708316,-0.007498832235106591,0.09348384171920264,-0.0022140284238148875,-0.014109144185248891,-0.009734513,0.02647979558233205,0.0022356807648934093
37,5006,0.12067413419301493,0.014906413820531103,0.18202964446590367,0.021298458792091825,-0.026233694163619425,0.016808281,0.14690782835663435,-0.0019018671794688979
38,5007,0.06685564744038201,0.014708625099478,0.11063634972516036,0.016574704607837814,0.0017519505832234994,0.008191808,0.06510369685715851,0.006516817099478
39,5008,0.01513901826945014,-0.007083528499241841,0.10212104392370276,-0.0069949558198394044,0.0570314478485856,0.012133747,-0.04189242957913546,-0.01921727549924184
40,5009,0.16143610854251195,0.016344544283769892,0.2642473415017846,0.026058158469501717,0.19328418155895372,0.009641496999999999,-0.03184807301644177,0.006703047283769893
41,5010,0.3652709504687016,0.015418591313378374,0.494963806769541,0.0285137301800924,0.09434490151377184,0.015358638999999999,0.2709260489549298,5.99523133783756e-05
42,5011,0.06197946421661739,0.00965732928048597,0.10799393583804688,0.011945513528365105,0.02999821454661705,0.013507961,0.031981249670000336,-0.00385063171951403
43,5012,0.012263223822813512,-0.011463487813295408,0.09306484136154784,-0.006323987315822389,0.026950502614573768,-0.037685317999999995,-0.014687278791760256,0.026221830186704587
44,5013,0.009429511815699128,-0.008818655252256129,0.09557064154001788,-0.004908415167610054,-0.04072136089759272,-0.030993521,0.05015087271329185,0.02217486574774387
45,5014,0.054047211122501784,0.009003959043332512,0.10199524390603433,0.007857200820096033,-0.00039668021164518397,0.0062003019999999995,0.05444389133414697,0.0028036570433325123
46,5015,0.011405912952901722,-0.010399602917992764,0.09926877694610092,-0.005815266334226805,0.006082004664783147,-0.0031269540000000004,0.005323908288118575,-0.007272648917992764
47,5016,0.01232186621823787,-0.005106100490167736,0.09728952923488088,-0.0077559184444293714,-0.04008623078165907,-0.006757493000000001,0.052408096999896944,0.0016513925098322647
48,5017,0.25899436822050764,0.015329121967248591,0.3393862911855261,0.02391441188015221,0.3767840141494898,0.003340799,-0.11778964592898217,0.011988322967248591
49,5018,0.3204134535024916,0.014587804759981891,0.471496616579668,0.025046473262246752,-0.149731467766002,0.013784076000000001,0.4701449212684936,0.00080372875998189
50,5019,0.03445608250712528,0.015668815473555666,0.11505018199588685,0.013319609342511907,-0.07737788642027399,0.009552821,0.11183396892739927,0.0061159944735556665
51,5020,0.2169474188702651,0.015042173778059297,0.3082637770301448,0.02572359556280502,0.05323458953144233,0.006786965,0.16371282933882278,0.008255208778059298
52,5021,0.030190333852774774,0.01197474495370719,0.09967090098244613,0.014804801798089882,-0.035896326732794526,0.008808208,0.0660866605855693,0.0031665369537071907
53,5022,0.17584448013785947,0.014956020216590003,0.1839115749479144,0.022188714846564074,0.3733872986282951,0.019836723,-0.19754281849043565,-0.004880702783409997
54,5023,0.06389188965217657,0.010766418005499802,0.10840771216051047,0.012493833628361676,0.0022253013251231635,0.01237376,0.06166658832705341,-0.0016073419945001974
55,5024,0.21897703979467525,0.015405030418613509,0.2492717398191542,0.025507771188078985,0.2823900627807526,-0.0026519240000000004,-0.06341302298607737,0.01805695441861351
56,5025,0.522620694001825,0.013956188681265904,0.4942379851964721,0.022688558945449556,0.7571286997989524,0.014121173,-0.23450800579712738,-0.00016498431873409637
57,5026,0.014241578899368132,-0.0040360671172698145,0.10434111618188653,-0.002868805066803125,-0.19129504522199314,-0.00973222,0.20553662412136128,0.005696152882730185
58,5027,0.5114333094178243,0.017557816782726485,0.5478668406633258,0.026453761343240862,0.6977468340902768,0.046029075,-0.18631352467245255,-0.028471258217273518
59,5028,0.2967656502836956,0.014954007253565525,0.3754341231067669,0.025765184138580557,0.023281103271245662,0.008792545,0.27348454701244995,0.006161462253565524
60,5029,0.012332975876852592,-0.00477913844703074,0.09813959039935698,-0.0024051694752975496,-0.01801085472882602,0.003975799,0.030343830605678614,-0.00875493744703074
61,5030,0.6236807321206784,0.0138376008998355,0.7078711707148828,0.022009101392472603,0.44478521371741575,0.02273104,0.17889551840326268,-0.008893439100164501
62,5031,0.1058548219286296,0.015112042947654596,0.16965209485298535,0.02059709276893192,0.049825318402022784,0.012984785,0.05602950352660682,0.002127257947654596
63,5032,0.14260116625838432,0.014282641396479018,0.2100650219214797,0.02582070562115786,-0.3068883139993994,0.007601623,0.44948948025778374,0.006681018396479018
64,5033,0.24574483962238244,0.01484764761851815,0.29116996766956604,0.024555334364729238,0.11825237442156067,0.006803701999999999,0.12749246520082178,0.00804394561851815
65,5034,0.025283661326740932,0.013373387856974577,0.09820449895890483,0.01890222043958557,-0.014152554444995804,0.019231373,0.039436215771736734,-0.005857985143025423
66,5035,0.731183704422473,0.013798420738127416,0.7614565110955624,0.022261495136303367,0.795250407519486,0.012400626000000001,-0.0640667030970129,0.0013977947381274142
67,5036,0.055991224681544806,0.009366177890930735,0.0995518499281478,0.011934838614074432,-0.06467750473132339,0.0021577,0.12066872941286819,0.007208477890930735
68,5037,0.023691795268072628,0.010658623091978544,0.1043989463345182,0.009369398157115415,0.02181681040140732,0.002003498,0.0018749848666653086,0.008655125091978544
69,5038,0.06945746294130564,0.013627996233793262,0.1232711159289971,0.011542298719291778,0.1459785221389054,0.008738781,-0.07652105919759974,0.004889215233793263
70,6001,0.04471780187492486,0.006615228372440918,0.14567913820631698,0.00537271392439517,-0.11617347384475807,0.0063007490000000005,0.16089127571968292,0.00031447937244091784
71,6002,0.5746836848551711,0.01586535439548819,0.5834989953338345,0.026434276804308838,0.7135960710260765,0.005131242,-0.1389123861709054,0.010734112395488188
72,6003,0.11567799099281954,0.00854140561306394,0.15127691823377948,0.0060466721488585925,0.4625176414880524,0.0062811180000000005,-0.34683965049523285,0.0022602876130639396
73,6004,0.08723982554590731,0.008776589747988258,0.12124404899184248,0.007100697851067065,0.07982281838072047,0.008387929,0.00741700716518684,0.00038866074798825714
74,6005,0.1422591176615949,0.01276086162593479,0.18177001999285808,0.01094874666476572,0.2952701294547806,0.022805917000000002,-0.1530110117931857,-0.010045055374065212
75,6006,0.04896013097308968,1.1909211058256974e-05,0.109700544597001,-0.0011599717754962285,0.31821097304408685,0.008566038,-0.26925084207099714,-0.008554128788941743
76,6007,0.5530682973592141,0.016886499464853127,0.5658765477806157,0.026760526705505504,0.7626885822696678,0.028647007999999998,-0.2096202849104537,-0.01176050853514687
77,6008,0.04721639493189093,0.007014729208530128,0.11610895534982907,0.002613746382576301,-0.06957779965841854,0.019843406,0.11679419459030946,-0.012828676791469873
78,6009,0.4690634876817666,0.014734032883028715,0.48154366857873904,0.02019457721441284,0.5870969343790877,0.018567145,-0.11803344669732113,-0.0038331121169712847
79,6010,0.2523953035950544,0.016101731540781226,0.3576333869972041,0.027799719256942995,-0.06991517128643565,0.028048617999999997,0.32231047488149006,-0.011946886459218771
80,7001,0.08952745644819711,0.012091517595561057,0.13847495579058405,0.01614078982220801,0.5411913915666391,0.015082668999999996,-0.451663935118442,-0.00299115140443894
81,7002,0.136048247654558,0.0122059065752329,0.16004614136084222,0.017029688151941492,0.34976207938758797,0.017114036000000003,-0.21371383173302996,-0.004908129424767102
82,7003,0.03648285602017461,0.01187669701235374,0.12546721895447122,0.01749321864873157,0.10093272588656868,0.005801305,-0.06444986986639406,0.00607539201235374
83,7004,0.14299775742305626,0.01274391707671218,0.18960774004088274,0.017030753675449067,0.16982607249259693,0.020137284,-0.02682831506954067,-0.007393366923287818
84,7005,0.07011463851277255,0.01278792905288242,0.10795287025136288,0.015552782066110531,0.2817538544141681,-0.018115159,-0.21163921590139556,0.03090308805288242
85,7006,0.09715981545352352,0.011782066406348428,0.1319073970314852,0.014943510951252013,0.23188784199367074,0.008021119,-0.1347280265401472,0.0037609474063484277
86,7007,0.08055375525801461,0.013474155055398198,0.11104925017939764,0.0136624495521161,0.4926480799228034,0.027153987,-0.4120943246647888,-0.013679831944601803
87,7008,0.1384569332040765,0.012561914096324121,0.1846685687064777,0.01693796143739119,0.1884425470320097,0.011521706000000001,-0.04998561382793318,0.0010402080963241196
88,7009,0.1662582208702589,0.013527599931887957,0.3435864796398804,0.01978937926660024,0.3977249837318517,0.000359622,-0.23146676286159282,0.013167977931887957
89,7010,0.0321101323995428,0.010177986516288488,0.09940788229317467,0.008497976969199884,0.03362183343737857,-0.003384494,-0.0015117010378357665,0.013562480516288488
90,7011,0.059901745941197924,0.011763505390494929,0.10593636238876747,0.015233916642129057,0.038251784130136635,0.008931072,0.02164996181106129,0.0028324333904949286
91,7012,0.1652931341569679,0.012670635820747692,0.20135387963091536,0.019605854899084167,0.1504376999759347,0.039570161,0.01485543418103319,-0.026899525179252308
92,7013,0.17951672221262258,0.01289245273608723,0.20357106439978898,0.017701892776918318,0.4160547134614152,0.028425038,-0.23653799124879263,-0.01553258526391277
93,7014,0.06486340806234077,0.012890894107025838,0.10820300341811573,0.016487745326318116,0.027034376048130304,0.043612264000000005,0.037829032014210465,-0.030721369892974165
94,7015,0.17115368622186794,0.013036817815147891,0.19658950819008547,0.02222215531271692,0.1357755406158765,0.008139508,0.03537814560599145,0.004897309815147891
95,7016,0.007913950411355558,0.011822609529250471,0.08830768885942399,0.015379583385584247,0.17240083047977908,-0.000875146,-0.16448688006842352,0.012697755529250471
96,7017,0.2542458104311046,0.013033411857637235,0.2785589968040086,0.019703919216372837,0.10857199492779944,0.016235246000000002,0.14567381550330516,-0.0032018341423627663
97,7018,0.05084788881092359,0.0123210315430228,0.1040766799119229,0.01469889604350772,0.18798364494738307,0.01814306,-0.13713575613645948,-0.005822028456977199
98,7019,0.3798447190402217,0.014001882439950378,0.404854243288968,0.022934390334282424,0.5853646736760356,0.017636672,-0.2055199546358139,-0.0036347895600496206
99,7020,0.1605426270413355,0.011972489656306269,0.1667664193075911,0.02162844901727876,0.4351106482908999,0.010539449,-0.27456802124956436,0.0014330406563062698
100,7021,0.11632848393584838,0.012455052500431857,0.16837735202446347,0.016004556551571028,0.19804436846924187,0.007125891,-0.08171588453339348,0.005329161500431857
101,7022,0.056998551968594026,0.013577399673896364,0.10483878996047633,0.010935625144517791,0.31867734302871165,0.039580807999999995,-0.2616787910601176,-0.02600340832610363
102,7023,0.1349888192842079,0.012384213433191136,0.19079759144601785,0.019038565133176918,0.04857836763084,0.027010307,0.08641045165336789,-0.014626093566808865
103,7024,0.0599156692237388,0.012067734519715241,0.1030249292750036,0.01357869714563916,0.20009000041943886,0.025219562,-0.14017433119570005,-0.01315182748028476
104,7025,0.033475804281079435,0.0115021871000345,0.09921595643976196,0.011744312164471409,-0.04938652342803362,0.008510638000000001,0.08286232770911306,0.0029915491000344994
105,7026,0.11909569825184048,0.012690095699257562,0.14282396893759705,0.018987943113956855,0.25655552936259035,0.019589599,-0.13745983111074989,-0.0068995033007424374
106,7027,0.2422799313214228,0.014023440099785131,0.2970230226151396,0.020671396565315543,0.5121389889131562,0.030017237000000002,-0.26985905759173345,-0.015993796900214872
107,7028,0.02079594628848156,0.007052568155667512,0.09901400113402127,0.008973905501145827,-0.10068877199168902,0.018279371000000003,0.12148471828017057,-0.01122680284433249
108,7029,0.024608288378073908,0.0069034047668050606,0.09467832652248004,0.007924099314220863,0.200489724779216,-0.0007174169999999999,-0.1758814364011421,0.00762082176680506
109,7030,0.18182853366562968,0.012341893862646008,0.19867346076071815,0.01822168852575844,0.2909977602612171,0.020491829,-0.10916922659558742,-0.008149935137353992
110,7031,0.19790263042113612,0.013159639175061766,0.2112148686912192,0.020353828618410282,0.1855120229830033,0.029331086,0.012390607438132833,-0.016171446824938235
111,7032,0.16468198991909996,0.0124889729830008,0.18134738731781855,0.018148827856301286,0.2670756706874555,0.011666888,-0.10239368076835556,0.0008220849830007995
112,7033,0.03170356353643585,0.010955696728183296,0.10428759017501953,0.008167361300999047,0.05453552029150209,0.012285714,-0.02283195675506624,-0.0013300172718167039
113,7034,0.222185067236033,0.012332127514943385,0.26841999109229714,0.01715833130017056,0.5162888237084923,0.019172685,-0.29410375647245923,-0.0068405574850566135
114,7035,0.06438431835481669,0.01217036870759039,0.104697478196367,0.012086122065738744,0.30187967293562995,0.027651007000000002,-0.23749535458081328,-0.015480638292409612
115,7036,0.03368146348032263,0.011510327664570129,0.10286397363265992,0.012575155086110087,0.1893396289296068,-0.005913091,-0.15565816544928415,0.017423418664570128
116,7037,0.17010181925810075,0.012489350764289765,0.1978998779383024,0.01877949645554777,0.26995872987235675,0.00940677,-0.099856910614256,0.003082580764289765
117,7038,0.0563469775599159,0.011523379240704444,0.10323341871187984,0.01286184301812893,0.07094782831734914,0.019695913,-0.01460085075743324,-0.008172533759295554
118,7039,0.07128447647767372,0.012132200108559523,0.10697834887046546,0.015956949325064744,0.09172815705193747,0.0056443019999999995,-0.020443680574263753,0.006487898108559524
119,7040,0.2301177961052258,0.013004957865200013,0.22322557390667647,0.022907411379048254,0.5466245081786845,0.011577328000000001,-0.31650671207345865,0.001427629865200012
120,7041,0.2508683193242916,0.01227833309226888,0.19896999484873212,0.0202877214149359,0.9049520597504304,0.017568943,-0.6540837404261388,-0.005290609907731119
121,7042,0.05811741502556202,0.011852650597944535,0.10898979178405344,0.01341068887024042,0.3925050713382353,0.021545072999999998,-0.3343876563126733,-0.009692422402055463
122,7043,0.06576336100787082,0.012489552649637132,0.10703253026229964,0.014100151494576009,0.10944773286440318,0.011713836000000002,-0.04368437185653236,0.0007757166496371298
123,7044,0.08923030401221121,0.012624159735393829,0.13183323999222962,0.01783316847655491,0.14099467624927794,0.021870538999999998,-0.05176437223706673,-0.00924637926460617
124,7045,0.01895317492603179,-0.0005989482045119269,0.09713728621583737,-0.0006749090379550514,-0.10076587778679223,-0.0034319090000000003,0.11971905271282401,0.0028329607954880737
125,7046,0.1712386979759441,0.012455272068010824,0.19998086234692272,0.01892306643080741,0.21863083752999052,0.006827437,-0.04739213955404642,0.005627835068010825
126,7047,0.06615862472864187,0.012434030956479759,0.11008353941951984,0.016513761541717176,-0.10905989538223,0.020585559,0.17521852011087186,-0.008151528043520241
127,7048,0.06886358200749933,0.013030013753621495,0.13138511011343018,0.016045840836903313,-0.2034449731152813,0.00130905,0.2723085551227806,0.011720963753621496
128,7049,0.06506889857701917,0.014556790294785387,0.11916620088491668,0.012515341742033987,0.09600275012441306,0.034792865,-0.030933851547393892,-0.020236074705214612
129,7050,0.0217381352749911,0.0015175250609045776,0.0943554600456906,0.004816713552623302,0.13983872527967445,-0.002372336,-0.11810059000468334,0.003889861060904578
130,7051,0.1566484029623786,0.012088186986761531,0.16136666907234254,0.02105916038296134,0.4685482079010656,0.018304375,-0.31189980493868696,-0.00621618801323847
131,7052,0.2436423776614661,0.0125859584739933,0.20803793024079054,0.019033883555141958,0.6517285893634179,0.020338345,-0.4080862117019518,-0.0077523865260067
132,7053,0.03226771747544418,0.010232166319490628,0.1016673057657939,0.010851333402489694,0.05531167199346665,-0.000615937,-0.02304395451802247,0.010848103319490628
133,7054,0.07873691438077515,0.012265763555219076,0.15751270443865598,0.017645909120174334,-0.06523059995267302,0.02006548,0.14396751433344818,-0.007799716444780924
134,7055,0.021554823439376702,0.006874450020830872,0.0944097846214802,0.0065436734723937386,0.2013628477243405,0.028213789,-0.17980802428496379,-0.021339338979169127
135,7056,0.05628231675033793,0.01058258072433702,0.1027900767126274,0.009924884130125976,0.12015201943336518,0.013426548,-0.06386970268302725,-0.0028439672756629796
136,7057,0.25118285191572715,0.012491111855203851,0.2760820258089867,0.021104578277632142,0.4869304602469458,0.01113442,-0.23574760833121866,0.0013566918552038506
137,7058,0.016364303264978997,-0.001166380261273694,0.10643446728635003,0.001161733127101364,0.02090535921586856,-0.002548066,-0.004541055950889564,0.001381685738726306
138,7059,0.3452308332226359,0.013220155334204613,0.3505332840227301,0.01901719842263119,0.5451347570932117,0.020129024,-0.19990392387057576,-0.006908868665795386
139,7060,0.06374776526068053,0.012889360436559834,0.10572961838155424,0.012974950596785526,0.027608691935604668,0.010607846,0.03613907332507586,0.0022815144365598335
140,7061,0.23717736567661635,0.012712103305832737,0.2703192865032006,0.01879782337782691,0.3847921543294533,0.024479947000000002,-0.14761478865283695,-0.011767843694167265
141,7062,0.05402729278378878,0.011947539574760193,0.10644915769375247,0.0159063630672483,0.016558350704888647,0.012433351,0.037468942078900135,-0.00048581142523980783
142,7063,0.020749258023129196,0.002862396348347588,0.09994923889776333,0.003889630683990639,0.1988330468554954,-0.005801688,-0.17808378883236622,0.008664084348347588
143,7064,0.19709871928096195,0.012898226731465548,0.19851846311782947,0.019974962176682143,0.21517211863519972,0.022034602,-0.018073399354237768,-0.009136375268534452
144,7065,0.3314260712156927,0.013117272180754432,0.36223841588445,0.019616700319700118,0.4094026176815384,0.016062316,-0.07797654646584573,-0.0029450438192455686
145,7066,0.06723719593601417,0.01447983782169311,0.13534094108821962,0.012563361088503882,0.0005932256070763088,0.013813201,0.06664397032893786,0.0006666368216931094
146,7067,0.05865633686999554,0.013559232768606613,0.105151448406528,0.008346152674366792,0.05062702667197405,0.023293467999999998,0.008029310198021486,-0.009734235231393384
147,7068,0.1490757441903059,0.013313756930178949,0.21239684215386048,0.01702084483879323,0.17260578776035235,0.008680776999999999,-0.023530043570046455,0.00463297993017895
148,7069,0.1422135737409784,0.012126351258360145,0.16118036188769685,0.021179577767039257,0.04429557901480309,0.013762256,0.09791799472617531,-0.001635904741639856
149,7070,0.06439760141208953,0.012150324231494654,0.10505052944073227,0.01309130456085974,0.1563340078331239,0.013938338,-0.09193640642103437,-0.001788013768505346
150,7071,0.18235851529010205,0.01233930540010562,0.15155540842752774,0.01772793332385121,0.7317028587499284,0.007613176,-0.5493443434598263,0.00472612940010562
151,7072,0.15553760797732888,0.012547538575398172,0.18930334129736728,0.017206370096583753,-0.036584645205586665,0.005580048000000001,0.19212225318291554,0.006967490575398172
152,7073,0.05724148985544249,0.012391488673114856,0.11825061629766248,0.01405115030106793,0.13609661534841416,0.012797156,-0.07885512549297168,-0.00040566732688514413
153,7074,0.17232971203044886,0.017867933773641563,0.20100018455340765,0.02195538114997817,0.2854576409883087,0.021581391000000002,-0.11312792895785986,-0.003713457226358439
154,7075,0.13148104638343344,0.012547117289565098,0.17790606687167326,0.016995851689385194,0.24233828732315696,0.021394437999999998,-0.11085724093972352,-0.0088473207104349
155,7076,0.07977651031173845,0.012152600862853741,0.11284654627663865,0.016796175199327367,0.21981622687290425,0.013769008000000001,-0.14003971656116582,-0.0016164071371462599
156,7077,0.14479821171280813,0.013075450996301759,0.16119477941786933,0.019177034422784855,0.09939879767906616,0.021633801,0.04539941403374197,-0.008558350003698242
157,7078,0.4629481501270485,0.014331891730870754,0.4480633907803223,0.02060084628607453,0.2473797320867188,0.025467278,0.2155684180403297,-0.011135386269129246
158,7079,0.15979536811517814,0.0131565510292421,0.19294421127943825,0.01978787664901861,-0.0854343007095701,0.037168783999999996,0.24522966882474823,-0.024012232970757896
159,7080,0.12769181268469254,0.012193482468366674,0.15854431495218874,0.01911101707897251,0.09640043441962554,-0.01547335,0.031291378265067005,0.027666832468366674
160,7081,0.16708707366541986,0.012499471632253513,0.19321676951040506,0.01934802969649596,0.309051366094978,0.019842668,-0.14196429242955816,-0.0073431963677464875
161,7082,0.055109903388043065,0.013250587849387421,0.10334677609946716,0.012008826649233308,0.08310681418149013,0.025674463999999998,-0.027996910793447065,-0.012423876150612577
162,7083,0.054206079390227806,0.011927076304007312,0.10640442796077147,0.015785029162079085,-0.06741291601841047,0.016513869,0.12161899540863827,-0.004586792695992688
163,7084,0.03619303559156941,0.011723509387696984,0.0997490843859012,0.011254772347258316,-0.019004899322042856,0.000421575,0.055197934913612266,0.011301934387696983
164,7085,0.06446831324513651,0.01231880237783677,0.10224072391576346,0.014482180684215775,0.41038830867350506,0.019856263,-0.34591999542836854,-0.007537460622163228
165,7086,0.10825810804827488,0.014092459881908876,0.17859901663763986,0.017120842527038105,0.2962333059542225,0.028548349,-0.1879751979059476,-0.014455889118091125
166,7087,0.136816969699409,0.012453386281777515,0.18167860063145486,0.019946922933305144,0.11084685315808468,0.021342994,0.025970116541324334,-0.008889607718222486
167,7088,0.013130860838976728,-0.004297429971946846,0.09666017624624854,-0.00024947300836276377,-0.012363479998843465,0.004295302,0.025494340837820192,-0.008592731971946845
168,7089,0.5265182940182398,0.01385325408988387,0.4975709205473158,0.020497027221109985,0.8444925641991992,0.017291255,-0.31797427018095936,-0.0034380009101161284
169,7090,0.018555849178070984,0.000624980533540117,0.09901153860579752,0.004562932529911721,0.08395203753887648,-0.013685998999999999,-0.06539618836080549,0.014310979533540116
170,7091,0.07097753689995533,0.013052084074361241,0.15520636371872915,0.013566931197076658,0.06396911536804434,0.011783073,0.007008421531910988,0.0012690110743612416
171,7092,0.15491112955226813,0.012152703457505914,0.17618431930604642,0.02187003659596455,0.3530440167211096,0.0012669019999999999,-0.19813288716884145,0.010885801457505914
172,7093,0.11465902768590187,0.012398539416064329,0.1302942059050942,0.01905178955443804,-0.006159433426107697,0.016514354,0.12081846111200957,-0.0041158145839356695
173,7094,0.1812976567707208,0.012649459220375782,0.19971620221564934,0.019856305114330442,0.21153190316991016,0.029611507999999998,-0.03023424639918937,-0.016962048779624216
174,7096,0.1913890983295253,0.0131188759882694,0.19723809933444691,0.019662041540611283,0.13927361313306194,0.017140777,0.05211548519646336,-0.004021901011730599
175,7097,0.4672695097550069,0.012640296674919,0.4957396597368248,0.022149830951588383,0.8267644440006885,0.010837648,-0.3594949342456816,0.0018026486749189996
176,7098,0.029339404386138607,0.012493802873072913,0.10074295625747737,0.009370789959228784,0.07778350512552101,0.028517647,-0.048444100739382406,-0.01602384412692709
177,7099,0.18904003611716935,0.012282414434510669,0.2022761405341124,0.01821439250883853,0.21525132245529371,0.011400458999999998,-0.026211286338124362,0.0008819554345106707
178,7100,0.11948109938081725,0.012896817440176686,0.13168991700086846,0.017320909071192485,0.2586232401172934,0.01627841,-0.13914214073647613,-0.0033815925598233137
179,7101,0.7098659844300492,0.015209081630126462,0.7361252093704785,0.021874646495201256,0.8338075890383863,0.016385302,-0.12394160460833703,-0.0011762203698735384
