,entmun,xpop16,ypop16,ptot15cum
102,7023,-9.08857395148953,-0.8963061858023864,38635523
103,7024,-9.287136436431783,-1.013551518488432,5490211
104,7025,-8.55499624234,-0.8675526873617412,2935686
105,7026,-7.846411632874052,-1.1543817693712652,22419286
106,7027,-6.770247908321174,-0.9007182580322043,42415267
107,7028,-8.605319415526735,-0.8225158524924453,2099340
108,7029,-2.883579964692133,-1.0216541583806846,1601607
109,7030,-8.262860309524296,0.03588588001366223,19778752
110,7031,-7.388969066894909,-1.151952024316376,46715040
111,7032,-6.850102874125709,-0.0737426443753687,18506762
112,7033,-9.40048974520377,-1.0987096388269575,2860103
113,7034,-5.785509779812073,0.6172511558140557,34786085
114,7035,-4.236915638786317,-0.6933862647298523,6934445
115,7036,-8.96142727332003,-0.6686744125705169,2650272
116,7037,-6.257210257339165,-0.1027605163203105,19918532
117,7038,-8.425825915080111,-1.085385661404174,13600016
118,7039,-8.23776977205768,-1.0081734071473931,13319178
119,7040,-4.826117372564663,-0.6030068255030696,28818009
120,7041,-8.027633798576096,0.25627056018697947,25074582
121,7042,-8.632908479300545,-0.6642517712386145,4891194
122,7043,-7.6552403527085575,-1.1013554667992798,4603170
123,7044,-9.283849581106496,-1.0163330228895853,15605979
124,7045,-6.260826385130657,-7.165984649803684,1841041
125,7046,-7.753027386411095,-0.9357896568680295,22261941
126,7047,-8.418552712463876,-0.9720699435456478,11654601
127,7048,-0.006748426849232701,-1.1640129680923517,12010719
128,7049,-4.392923633624478,-7.2012238991145185,13766539
129,7050,4.6652127378526265,-1.3699445587511674,1556844
130,7051,-5.12228827480886,0.09211541786883912,26510697
131,7052,-4.548813099690301,-0.8764383501185056,45963063
132,7053,-8.046681022414566,-0.48350262038681785,3012737
133,7054,-4.006127764572217,-0.6959577928073865,17069013
134,7055,-5.862348696670961,-0.831403998494996,2023804
135,7056,-9.52320038080169,-1.0542722474176578,5321097
136,7057,-7.596091826838462,-0.2213795583385478,34639498
137,7058,-7.7503577185096235,-1.1755056031242184,1282562
138,7059,0.16394610559796316,-1.1989154642633297,58924906
139,7060,-9.407757195132296,-1.135882318730928,5811720
140,7061,-7.803739177572391,-0.9149441813545969,39527779
141,7062,-5.733866700995532,-1.0512539956861686,9699749
142,7063,-0.46172237429616586,-7.28894836077829,989860
143,7064,-9.036134352987274,-1.1219677645411164,26654897
144,7065,-0.520029493404184,-1.128878066562264,45476191
145,7066,-7.755294158048053,-7.19704910445272,12660324
146,7067,-9.422148200546209,-7.080670366024845,5465869
147,7068,-4.4714824762915395,-1.0283787161066293,18003283
148,7069,-6.130512218575603,-0.09313273619339832,28440303
149,7070,-9.216400976933269,-0.6397909071344308,6776974
150,7071,-6.686712392609536,-0.4109363757554765,16864805
151,7072,-6.698838512935078,-0.9148503600392022,18602443
152,7073,-8.452524897065786,-0.9753924181679748,3996320
153,7074,24.301148293228742,-1.6923874606050038,25119686
154,7075,-8.230752337188372,-0.9130424710129726,16493715
155,7076,-8.063133132342385,-1.0539946848148243,15470323
156,7077,-6.395951430306992,-1.1481710695591159,31941866
157,7078,-3.305256220679459,-0.8419940412761561,58064089
158,7079,-5.95642378834737,-0.9844090362799006,22301145
159,7080,-8.785453718244542,-0.5614322812233575,19988879
160,7081,-5.723416731241608,-1.0852573634653093,24851076
161,7082,-7.225106311978103,-1.3500053494627011,6679198
162,7083,-9.020593886508541,-0.6646290862363746,10084933
163,7084,-8.5823022176803,-1.0025704439333227,3155032
164,7085,-8.931675331205309,-0.9420054393624342,4560202
165,7086,-9.167008760856236,-0.9903591676209128,13886370
166,7087,3.000790135436532,-0.7768652519552556,21989052
167,7088,-7.151021347549236,-0.8680497658215003,424138
168,7089,-0.586914782425294,-0.7181382912263574,68771199
169,7090,-8.990867673791897,-0.3847185276199258,1068651
170,7091,-8.305223701533137,-0.9322155520881972,6091283
171,7092,-5.673531854566234,-0.5338034512082949,23346538
172,7093,-8.997943731976411,-1.067103758469426,24455803
173,7094,-8.58845470637977,-0.9674733329741644,24108613
174,7096,-7.285547860716035,-1.123312556643956,36006317
175,7097,-4.581462926637859,-0.38312076622917773,39165231
176,7098,-9.561431366428721,-7.102052683196432,2793674
177,7099,-5.006867478842711,0.47086810629589876,35542650
178,7100,-7.833633964295222,-1.13008017410941,19571500
179,7101,-0.7174546152177415,-0.8450841681229125,83661073
180,7102,-4.5548158626432675,-0.7302788113345158,23513148
181,7103,-7.369604816199963,-0.2798920657627228,18411325
182,7104,-8.004409855870177,-0.07839139070750004,7665570
183,7105,-5.398167770670963,0.25228603153049667,7742266
184,7106,-7.5504577806216595,-0.8678206377151351,32455651
185,7107,-8.61539968801619,-0.22619733009548207,36554095
186,7108,-7.880890119288114,-0.6965364363404286,43349163
187,7109,-6.421242105899119,-1.1534841854723157,21337668
188,7110,-9.455684204303259,-7.09643513277338,2750243
189,7111,-6.93296348482141,-1.160887890319725,23181525
190,7112,-8.786369418172763,-1.1773325150911902,19813581
191,7113,-2.337349614500077,-1.3150348921980006,2463582
192,7114,9.615034075384667,-1.0175332317126426,11368979
193,7115,-5.805923921248589,-1.0303093371237813,6168792
194,7116,4.882845781150017,-0.9139991324943835,5016695
195,7117,-8.778623428869182,-0.4106530203111524,2966337
196,7118,-9.677459914966335,-7.102092671202049,1693306
197,7119,-4.531211124040671,-7.281264425210752,997226
198,8001,1.5352773397248165,-0.44214313263117305,5861831
199,8002,-3.564919108460193,0.5514167656619112,14302448
200,8003,-1.8602577584733502,0.7286808567020423,3475901
201,8004,0.4575888198502145,-0.880401044903909,7865739
202,8005,21.353765480776797,1.5717808760572223,14476464
203,8006,-4.210943682804695,3.7679218738759026,2232403
204,8007,-6.806185501088754,-0.34398787871566777,8755022
205,8008,-6.597481825400145,-1.3536836422631995,4857212
206,8009,-6.2039665465212614,-0.7333871213639974,16212627
207,8010,1.8893898921545347,1.2296259738542101,13482348
208,8011,-0.6392169215418233,0.2815282814411707,27650426
209,8012,-8.119702834789386,-0.14017291234664378,3807963
210,8013,-0.9388089403134273,1.0100343193200154,4993809
211,8014,-2.9378373489152017,1.4046514060855937,371874
212,8015,-1.5952862897109916,4.434015813046666,262540
213,8016,-3.5531388847842247,2.851515267491918,1080221
214,8017,0.47610896639950395,1.9857957040516983,53860011
215,8018,-6.046737251212399,3.0083839328502986,1451482
216,8019,2.9436126762825516,-0.198200409383509,99143277
217,8020,9.155058923907799,-1.515840536396087,2882597
218,8021,3.73092992564057,0.5975290276394036,49462350
219,8022,-5.898037761745921,2.969457362984604,470007
220,8023,7.7898224381277625,1.6053028345766873,2153187
221,8024,-3.0731981339635754,2.3270863829226127,1211410
222,8025,0.40345110277235213,3.2679495101086626,3599581
223,8026,-4.575541457419877,3.836683101148043,460085
224,8027,-7.755281918190227,-0.9825527216329817,25437466
225,8028,17.139210281295895,0.54373753190711,1771569
226,8029,-4.548712735378857,-1.1601037955940865,29206945
227,8030,-3.4060049341145575,-0.9630266166319627,2852673
228,8031,-4.144930403345709,2.306407871471024,22222832
229,8032,1.7075779437494971,0.14928560761425416,44208374
230,8033,-5.003717973734718,1.603278486120445,74826
231,8034,-3.450086341067207,6.0452809134194725,2552442
232,8035,8.968698888644942,2.904502117801989,4712187
233,8036,2.5304117680572693,-0.019603275406048656,24022554
234,8037,28.160256599052452,-0.7573372037434836,109729493
235,8038,-1.7536956279801184,3.185535975614732,1378879
236,8039,-1.8884799333009274,1.989293514719076,1166727
237,8040,-3.4744659454989804,1.2038581269276531,17039774
238,8041,-8.9716755410112,-7.181420067723976,239615
239,8042,1.7797191452547223,4.231426828204427,171917
240,8043,-3.8813432253706632,3.1261364443878095,663180
241,8044,0.10581538426332664,1.831688054690137,1317123
242,8045,-0.32984706866135954,1.452981600719316,24984892
243,8046,8.484935152573687,-1.594274457890001,3043871
244,8047,9.556683708870558,-1.5034087338697955,1682995
245,8048,-2.4089876425525123,4.4640515173485396,13388869
246,8049,-8.27854211003464,0.504741707386542,497878
247,8050,-0.5956253704523787,1.1964419945164744,31878420
248,8051,-7.723921690990676,-0.6530838038629433,2905226
249,8052,9.173760719449476,3.471487219098714,16296586
250,8053,8.778141031199969,1.4740094315479744,1922642
251,8054,-4.361037024017801,0.6972851083922249,3114845
252,8055,-2.795373898120708,1.5751163007530022,8805674
253,8056,-6.931074241394366,2.5758968362506027,343063
254,8057,-5.643548935716846,1.7521162536805848,393049
255,8058,-3.7367018679331587,0.16128382966045524,462556
256,8059,-1.2018230666455911,0.20350813342755716,1631791
257,8060,-0.22669827657619152,0.529089661910291,4570923
258,8061,-5.534920478948401,0.29118665697209195,764871
259,8062,-0.5526872205609278,1.4474330059906273,18096768
260,8063,-5.4459353370814805,1.0093481629025616,2358129
261,8064,-6.568195105528319,1.7544006193393353,269320
262,8065,-6.3573805990967145,-1.013927736916649,11842041
263,8066,-5.244425160537496,-0.9582934579763487,2195668
264,8067,-1.4444912531808238,3.2784249280485884,1729616
265,9002,11.440108223970661,-1.2740908259967798,71449649
266,9003,14.265157320600327,-1.235855785206741,84269552
267,9004,12.097623699637984,-1.0194972006573555,57039443
268,9005,12.301720301946535,-1.077368895620179,107006041
269,9006,10.046981629356067,-1.1329686753351833,70253900
270,9007,13.517865860328394,-1.2063868903171033,119491642
271,9008,8.510360223667146,-1.1187487088660388,60792438
272,9009,5.35159118809092,-1.0888032563105416,48170624
273,9010,10.481077211795048,-1.133258664439465,92443059
274,9011,10.02543634563682,-1.0602838988423873,69132792
275,9012,14.257916789729528,-1.250949108658625,87521891
276,9013,9.134822186409487,-1.1301003944975143,72689308
277,9014,21.229847165032744,-1.3364727157647451,73106724
278,9015,17.444560972499136,-1.2372796502651842,80805259
279,9016,19.823608265916615,-1.2064736534661387,69497231
280,9017,10.347521492642317,-1.1444258772747318,73959135
281,10001,-4.665472821402857,1.1421184225232728,18863421
282,10002,-0.49904818720379374,-0.13112787672545295,1470183
283,10003,-4.239063690086482,4.328946857818894,1330264
284,10004,1.316087800318279,1.1604201238806098,20130200
285,10005,2.7198520589014508,0.2744067057378659,86180594
286,10006,8.686236935444821,1.3578291131489595,4310915
287,10007,12.813368522539895,-0.948422067775061,67733313
288,10008,-2.939940418805289,1.805827026073479,20094785
289,10009,16.42892726524414,0.8040052972797744,4161347
290,10010,9.982148865658749,2.6279299522061863,1060974
291,10011,1.976821019516715,5.447269717002399,1561771
292,10012,10.959040297593253,-0.7389469795316306,51278576
293,10013,6.36512772410644,0.4052477353471997,15068555
294,10014,-5.998489866435637,-0.8208301389775997,22379638
295,10015,0.44706574539529986,1.5302778550813265,6181749
296,10016,-2.387999241026038,2.049687527097512,10909262
297,10017,28.57898849530738,2.7958304964735925,3986742
298,10018,2.094778462696103,2.5253277076379894,5028191
299,10019,-3.893161249847002,0.4352899479398858,1846426
300,10020,-2.7174900385129472,1.9472548480021528,5575907
301,10021,-3.2309817512490278,1.755082221534135,4668414
302,10022,-2.4608524604497948,2.2673560320699275,14602173
303,10023,-5.433759889965588,-0.8840259886268846,27344061
304,10024,-0.7083709668012945,2.8708060714028254,6513992
305,10025,5.709647066206037,0.8110175157555654,787135
306,10026,-3.9800472370789297,-0.9299665953040089,10636143
307,10027,5.305236208841827,-0.37336675851448103,1939224
308,10028,-4.315156157761828,2.180703092659857,5975999
309,10029,-0.7393212630463002,2.4118230886609044,363518
310,10030,0.8362364538951443,6.644695724403002,195006
311,10031,16.39440341097213,2.9373930323670994,2671512
312,10032,2.3340921353261006,1.3357691105108092,26800100
313,10033,0.3892098375171545,1.396589026517699,2326180
314,10034,23.935133285659777,-1.682003808974939,15201900
315,10035,-2.567401869448453,2.172924096773161,4734281
316,10036,10.324203291584897,-0.5107816140992628,13088485
317,10037,5.953586225826508,0.8061628827747707,3863886
318,10038,1.8143499975916246,1.5579679941113993,12528412
319,10039,-3.1376892142185544,2.6002158535515107,15742208
320,11001,-5.01801475960261,1.642247006197138,39435676
321,11002,3.1943641467242574,1.3498045520695379,44541044
322,11003,-0.29313556079707226,0.849468489044155,54031868
323,11004,6.83707698911272,1.2110763926390644,33586771
324,11005,7.856477245072079,1.0025118188813,39804802
325,11006,10.566686131924692,0.030665318033039818,1667581
326,11007,5.677354800188096,0.06414098720827925,77179335
327,11008,-1.8257552117493505,3.6275615657631923,22027884
328,11009,-4.944664827450116,0.9342293090008381,37607608
329,11010,14.985348172531328,0.9997901135597246,5381140
330,11011,-3.303938181461119,0.7467554873273867,40933660
331,11012,-2.6844942032898245,1.7524730059914586,16635199
332,11013,0.10071562288496148,2.3491568534752276,13982931
333,11014,-3.398427040525963,1.3113694406223577,50819575
334,11015,-0.8786247955831581,-0.27977725806483306,55117672
335,11016,-4.269430377444497,2.79144668947195,12332395
336,11017,2.0897926139736427,-0.03271915413242356,82465156
337,11018,-3.8316949188904554,2.317145814340588,21834318
338,11019,1.0226029459686712,2.1247794472406634,26995735
339,11020,1.857541657008046,-0.3775898959253665,114344526
340,11021,5.330013390234481,0.28906592222371474,27293644
341,11022,1.390174190411714,2.401763344366576,13552804
342,11023,6.9634013113275905,1.0076595020784747,50213078
343,11024,-4.733620256451575,1.880537260986902,5297316
344,11025,2.865207914562819,0.6612693518586377,36633893
345,11026,-5.219530602230842,2.246996514589882,30769518
346,11027,-0.6412409881586736,0.22583018048697004,63166270
347,11028,-2.7000327517763005,1.6040398882071705,42012833
348,11029,-4.590044897096937,2.063618606718978,22498620
349,11030,1.8503867592617793,1.130883476703071,44766378
350,11031,0.09765160332058463,0.4606929722907266,45356365
351,11032,13.025469131824769,0.553733060096853,36475092
352,11033,-0.9330854388172309,0.8309528026676869,45717623
353,11034,8.13246661390764,1.3350276787189552,1766297
354,11035,-5.721508987951453,1.273347360331737,37773586
355,11036,-1.1671207196310414,2.454488650905574,2511135
356,11037,-3.4841516441249634,0.16155708645159456,56057417
357,11038,8.628800026719563,1.5984821513921705,5563617
358,11039,-2.859434526490123,2.359309773609649,19537195
359,11040,-1.6915637371683805,0.448777014835889,10310374
360,11041,3.1465253976411383,0.5458595997225817,31751792
361,11042,-4.378521586621588,1.558300000648005,48873695
362,11043,-0.553526612789925,1.240671793844117,11308419
363,11044,-2.143722205489983,0.40198868712510044,30413065
364,11045,-2.123628573413128,0.9258652664679212,5121030
365,11046,-0.9018008097414826,3.219073713353568,34280419
366,12001,1.0852667035005992,-0.12904960607424684,94846041
367,12002,-7.745990121823868,0.3133046575860237,15362700
368,12003,-6.573297101720704,0.7484631138140718,21489530
369,12004,-6.987706812406406,0.4501278299404128,10616760
370,12005,-1.3343042618171503,1.7914697264080968,2430165
371,12006,-4.903579968939653,0.3465828283089395,4812241
372,12007,-1.6269064343057558,0.6024605448103607,18253365
373,12008,-2.2097039903514575,3.7628123339469997,3467150
374,12009,-9.468431710427913,-0.7843335949450511,1911677
375,12010,-8.766403025465126,-0.36554242648463486,15633191
376,12011,-5.503823204379243,0.11359468323351499,30890071
377,12012,-7.992613231279214,-0.14377363126192666,34001464
378,12013,-6.021695903217354,0.7210834721583502,7286703
379,12014,-5.255662904007741,0.5949168547123558,7680888
380,12015,6.629426282481649,1.2576160499961777,6326184
381,12016,4.59403340175055,1.5169734142577749,5950512
382,12017,-3.0442587310666007,2.591137009392103,6459939
383,12018,-4.2583318805142465,2.116047437555688,6848127
384,12019,-7.626537105043234,-0.247648117967659,7301569
385,12020,-8.513295621249544,-0.900847194666583,11348786
386,12021,-6.006408678551222,0.11001765354496035,35312485
387,12022,1.605955325582761,0.9058739726208033,22144733
388,12023,4.47038589255357,3.2581978810941705,15714930
389,12024,-7.888557106610268,-0.4453638649895898,2943335
390,12025,-7.742368074100819,0.05445732247608692,8488462
391,12026,-6.559415297842847,1.196688278521126,3372072
392,12027,2.319336624933454,2.680972704351083,10948733
393,12028,-6.851240418312949,-0.5364676114464674,47360202
394,12029,-2.4747324598231684,-0.1599114118153044,62892999
395,12030,-5.461073351722879,1.0593066694024595,11758366
396,12031,-3.68607482346189,1.111954846589211,2046853
397,12032,-8.43015451806421,-0.7290231076135156,21074713
398,12033,0.93119810125421,1.6818010813309694,7619667
399,12034,-2.9088061520610844,2.0011962430059484,20888303
400,12035,0.38511952625009144,0.42438531341316293,50515411
401,12036,-6.951380609614555,0.525605197602006,4925292
402,12037,-4.22541750074883,2.650714276490875,2263231
403,12038,3.8602322897348014,0.2201352928332642,46334234
404,12039,-5.332447428982544,0.9880245109100515,14426602
405,12040,-8.073945423541566,0.61087363149253,15015621
406,12041,-8.650385364022858,-0.9234442496584844,14754902
407,12042,-7.145410669730974,0.5123201874530342,10066394
408,12043,-8.6149166172696,-0.12580713083814965,10733293
409,12044,-6.8060964738258996,-0.2933918803972268,5988751
410,12045,-7.241629156586921,0.40611201131821356,14703775
411,12046,-5.536856938450359,-0.32170918535945997,33314430
412,12047,-5.351768522566971,0.5735739588443132,2531761
413,12048,-2.7083316447661976,0.34547774891279975,24806781
414,12049,24.931746262512057,0.3919743747667787,6129974
415,12050,2.1667086987006736,-0.1844519027213418,21187014
416,12051,-7.795414062803585,-0.310185408260747,20523040
417,12052,-8.140326960064973,-0.9510998384104696,24499474
418,12053,-6.513629249615983,1.681423461714886,27094569
419,12054,-7.687239459339298,-0.5173687652974375,16128996
420,12055,-1.4596780619676346,-0.1513767354622834,43880821
421,12056,-7.6483343684162675,0.3139509497586736,26131770
422,12057,-4.874808852764498,1.0023133130914488,32326003
423,12058,-4.7058266580920645,1.1566090551316897,29889489
424,12059,-4.640472984223884,1.2375211950741933,18347939
425,12060,-0.6097730334210282,1.3777945578905315,7094419
426,12061,-6.336921365601023,-0.5674172271575049,23894293
427,12062,-8.405124719455806,-0.416136197412121,13042791
428,12063,-8.840252901909766,-0.9863479819682758,4112377
429,12064,-1.4720465093498227,1.9406682130843116,5674742
430,12065,-1.933556389039304,3.0571178450688743,2837823
431,12066,-5.004417127332525,0.08054271727624146,38898859
432,12067,-4.85934934369913,0.7542487055813363,12616311
433,12068,15.569589298021766,0.2467536324532571,15042053
434,12069,-7.805083074845324,0.18410489955625323,5179449
435,12070,4.937931623983395,2.0799024046918326,2743041
436,12071,-8.67539599864437,-0.6725319107339904,16777969
437,12072,-9.226609563283313,-0.966300921043125,4834654
438,12073,6.735922378296434,0.8247440664098405,9808796
439,12074,-7.655945014077693,-0.2727040976517462,13020020
440,12075,-6.11439264249182,0.026635102474783026,27598854
441,12076,-8.785238070194639,-1.1782842260156534,20704099
442,12077,-2.512282501261834,0.4586477955588771,6554942
443,12078,-9.529946789810065,-0.8323353722468309,9992340
444,12079,-9.360096207841348,-0.9349022218616407,9323231
445,12080,-5.6330448472639665,1.891520092645335,2912802
446,12081,-8.183801622397578,-0.8380969238917552,4745395
447,13001,0.019435354113194442,4.315196573127905,11905059
448,13002,-2.876276600691927,-0.7056173380728313,24587005
449,13003,1.9602880174647828,1.274911076808304,29319551
450,13004,1.9508429088944013,-0.16057880458780818,3743769
451,13005,3.2773725014414907,1.1928545096742373,9881949
452,13006,3.57937508012459,3.1143575235820653,11510856
453,13007,9.57432282500795,-0.04285629991315864,5687152
454,13008,9.990803657405136,-0.0636153293640708,24940140
455,13009,1.8552052079486128,0.5208247418873293,10234677
456,13010,16.237854636351926,-1.327491817005823,17422981
457,13011,-5.510941970271625,-0.8381723092309045,11107435
458,13012,-0.0823019402806289,2.8524227956913477,15824309
459,13013,15.252031823099294,-1.1053501508740011,21872882
460,13014,-4.307974170514298,-0.3728706404476611,9009594
461,13015,-1.065581566409956,4.4654848542745365,9900296
462,13016,2.308592028588233,0.6167035220021184,30120320
463,13017,2.887947624953635,0.7128395015326239,6596212
464,13018,10.324922131117408,1.8058858257574695,13838301
465,13019,-0.18508610095031336,3.645915642045474,9754201
466,13020,-2.140840807436695,2.720589355396587,558289
467,13021,29.2512034246567,-1.047723326654512,7227327
468,13022,5.0377891184814505,0.3363991593589724,7109112
469,13023,-0.15405435702829837,1.4284248794951677,20451222
470,13024,1.4142291660309416,4.090102540757651,9358673
471,13025,-2.515468244616891,-1.0175807747081986,12053192
472,13026,-7.623425274353233,-0.7841730948791946,6748761
473,13027,-3.549496406483166,-0.66165839894122,14884167
474,13028,-2.574715713587827,-0.9263218075321777,47490121
475,13029,14.699287747832138,1.6658870100897651,25620582
476,13030,2.0258249614657635,3.361516987290845,40270472
477,13031,0.9568196719442934,3.074352457717584,6392792
478,13032,-4.023347339276844,-0.7666718622684607,5273593
479,13033,0.7555217510838766,2.346930465765858,717836
480,13034,-2.3652938277718016,-0.5611613477522852,3929732
481,13035,-1.069578752562503,1.1640121337644063,5261775
482,13036,1.3161441611329463,1.9679113920041325,3920271
483,13037,-1.7512278586007246,1.7561382312334308,11207660
484,13038,-1.3152004348735589,0.7375669261168117,3689228
485,13039,-3.713806844945877,0.5183610971185578,7079761
486,13040,-3.0012708511871713,2.916084549848825,4321054
487,13041,0.6552453308455188,1.2142301778758373,25712958
488,13042,-2.9906358366134906,0.6046298689458685,5051295
489,13043,-2.7885148873080365,2.8506551455126266,2636176
490,13044,15.748340017634938,-0.7278090514641484,8822570
491,13045,-1.2722402036501572,1.8523753560354617,4034765
492,13046,-2.6614596851781647,-0.8782380654488635,22105731
493,13047,-1.0944918572224338,3.7838536957538893,1677854
494,13048,14.008078744880248,-0.8768908579177087,63719285
495,13049,7.191288673901038,1.7586345006516682,9130378
496,13050,1.7188689006816358,1.1761871592274906,13505799
497,13051,20.438572369087463,-0.9970690142898755,49762076
498,13052,10.964008811488618,-0.11163947684085637,20559119
499,13053,-5.543844162020379,-0.4920321113676617,10329360
500,13054,-1.0651372538454618,1.8229160012148515,20236698
501,13055,1.7754145298120547,2.1002355319127655,8958261
502,13056,10.4834676386604,0.11729391266224602,21000064
503,13057,0.3315173481200618,0.9209858668760083,8341448
504,13058,0.10521807108657617,3.7280124169938835,8472047
505,13059,8.703508358586628,2.987963232508492,21299835
506,13060,-2.8392784245185823,2.381819079723166,10197067
507,13061,16.301866267158523,-0.31069612425795773,28872382
508,13062,-3.5058352520426115,0.15880368188263047,17879283
509,13063,13.411596986256363,-0.6387014378276057,38722965
510,13064,4.617836098400729,0.5292071640965754,4679346
511,13065,4.436521806443113,0.16874315649066393,5097761
512,13066,9.38231470298179,-1.18667144422984,5699565
513,13067,-2.6764345643549543,0.18411945731965804,28173646
