,x16,y16,z16,xm163,xm162,xm161,x160,x161,x162,x163,ym163,ym162,ym161,y160,y161,y162,y163,zm163,zm162,zm161,z160,z161,z162,z163,entmun
10,0.16986169370839377,0.27816640882183913,0.0992830160990498,0.06799674267100977,0.5142508143322475,0.7251628664495114,0.8261400651465798,0.8770358306188925,0.9136807817589576,0.9291530944625407,0.014657980456026058,0.10952768729641693,0.33916938110749184,0.6376221498371335,0.9295602605863192,0.9666123778501629,0.9743485342019544,0.0,0.0,0.014250814332247556,0.08876221498371335,0.3334690553745928,0.7654723127035831,0.9576547231270358,1011
11,0.6958838865223262,0.24861249467069874,1.0,0.9723127035830619,0.9763843648208469,0.9804560260586319,0.9857491856677525,0.988599348534202,0.9922638436482085,0.9947068403908795,0.005293159609120521,0.03745928338762215,0.18933224755700326,0.4596905537459283,0.7638436482084691,0.9625407166123778,0.9714983713355049,0.998371335504886,0.9987785016286646,0.999185667752443,0.999185667752443,0.9995928338762216,0.9995928338762216,0.9995928338762216,2001
12,0.8275349285684447,0.5776139721103898,0.575379382720626,0.9824918566775245,0.9873778501628665,0.991042345276873,0.9930781758957655,0.995928338762215,0.998371335504886,0.9987785016286646,0.9743485342019544,0.9800488599348535,0.9828990228013029,0.9865635179153095,0.99185667752443,0.9930781758957655,0.9947068403908795,0.9865635179153095,0.9898208469055375,0.991042345276873,0.994299674267101,0.9955211726384365,0.9963355048859935,0.996742671009772,2002
13,0.3582821946721947,0.27816723924869463,0.041433510935454464,0.866042345276873,0.9039087947882736,0.9250814332247557,0.9417752442996743,0.9523615635179153,0.9621335504885994,0.9678338762214984,0.014657980456026058,0.10952768729641693,0.33916938110749184,0.6380293159609121,0.9295602605863192,0.9666123778501629,0.9743485342019544,0.0,0.0,0.0,0.009364820846905538,0.07206840390879479,0.28420195439739415,0.6877035830618893,2003
14,0.9060223737413149,0.7673833470062539,0.3015552271160098,0.988599348534202,0.992671009771987,0.995114006514658,0.9971498371335505,0.998371335504886,0.9995928338762216,0.9995928338762216,0.9906351791530945,0.992671009771987,0.994299674267101,0.996742671009772,0.997557003257329,0.997557003257329,0.9987785016286646,0.3497557003257329,0.7874592833876222,0.9588762214983714,0.9747557003257329,0.9800488599348535,0.9845276872964169,0.9890065146579805,2004
15,0.33076902452501294,0.23772689710302392,0.11973765552385984,0.8383550488599348,0.885586319218241,0.9181596091205212,0.9328175895765473,0.9482899022801303,0.9560260586319218,0.9641693811074918,0.004071661237785016,0.02239413680781759,0.14413680781758959,0.39087947882736157,0.7011400651465798,0.9564332247557004,0.9686482084690554,0.0,0.0012214983713355048,0.03460912052117264,0.16775244299674266,0.48778501628664495,0.9226384364820847,0.9653908794788274,2005
16,0.29306795646635103,0.0,0.5422314659665356,0.7837947882736156,0.8509771986970684,0.8957654723127035,0.9206026058631922,0.9377035830618893,0.9511400651465798,0.9588762214983714,0.0,0.0,0.0,0.0,0.0024429967426710096,0.005700325732899023,0.038273615635179156,0.9828990228013029,0.9881921824104235,0.9906351791530945,0.9922638436482085,0.995114006514658,0.9955211726384365,0.996742671009772,3001
17,0.29456598172678644,0.10581514818034958,0.47708968858501616,0.7866449511400652,0.8534201954397395,0.8965798045602605,0.9210097719869706,0.9381107491856677,0.9511400651465798,0.9592833876221498,0.0,0.0008143322475570033,0.0024429967426710096,0.0061074918566775245,0.04804560260586319,0.2251628664495114,0.495928338762215,0.9784201954397395,0.9820846905537459,0.9865635179153095,0.9898208469055375,0.9914495114006515,0.9947068403908795,0.9955211726384365,3002
18,0.6183895162820237,0.38560431903938064,0.4294663494901086,0.9625407166123778,0.9686482084690554,0.9731270358306189,0.9771986970684039,0.9816775244299675,0.9869706840390879,0.990228013029316,0.379885993485342,0.6889250814332247,0.9539902280130294,0.9682410423452769,0.9743485342019544,0.9804560260586319,0.9837133550488599,0.9694625407166124,0.9784201954397395,0.9820846905537459,0.9865635179153095,0.990228013029316,0.9914495114006515,0.9947068403908795,3003
19,0.551789552264917,0.4825318216287653,0.21720421047674648,0.9515472312703583,0.9609120521172638,0.9670195439739414,0.9723127035830619,0.9763843648208469,0.9812703583061889,0.9865635179153095,0.9450325732899023,0.9674267100977199,0.9743485342019544,0.9800488599348535,0.9837133550488599,0.987785016286645,0.99185667752443,0.03013029315960912,0.15553745928338764,0.47068403908794787,0.9092019543973942,0.9653908794788274,0.9780130293159609,0.9816775244299675,3008
20,0.1851394331442403,0.14653991778521286,0.40391498666623304,0.24104234527687296,0.5981270358306189,0.7646579804560261,0.8428338762214984,0.8884364820846905,0.9193811074918566,0.9336319218241043,0.0,0.002035830618892508,0.004885993485342019,0.03420195439739414,0.1779315960912052,0.44421824104234525,0.7520358306188925,0.9592833876221498,0.9755700325732899,0.9808631921824105,0.9845276872964169,0.9890065146579805,0.9906351791530945,0.993485342019544,3009
21,0.22301106893711503,0.10886041195134577,0.3115389291177264,0.5342019543973942,0.7357491856677525,0.8306188925081434,0.8794788273615635,0.9140879478827362,0.9307817589576547,0.9474755700325733,0.0,0.0012214983713355048,0.0028501628664495114,0.007328990228013029,0.05374592833876222,0.23574918566775244,0.5154723127035831,0.42752442996742673,0.875814332247557,0.9617263843648208,0.9767915309446255,0.9816775244299675,0.9861563517915309,0.989413680781759,4001
22,0.64842121107047,0.44911558558264464,0.4484265671318051,0.9662052117263844,0.9723127035830619,0.9763843648208469,0.9808631921824105,0.9865635179153095,0.988599348534202,0.9922638436482085,0.7679153094462541,0.9625407166123778,0.9714983713355049,0.9751628664495114,0.9804560260586319,0.9841205211726385,0.989413680781759,0.9747557003257329,0.9800488599348535,0.9837133550488599,0.988599348534202,0.9906351791530945,0.993485342019544,0.995114006514658,4002
23,0.6155453331513607,0.5029154732637177,0.5869148608654114,0.9625407166123778,0.9682410423452769,0.9731270358306189,0.9767915309446255,0.9816775244299675,0.9869706840390879,0.9898208469055375,0.9629478827361564,0.9714983713355049,0.9763843648208469,0.9804560260586319,0.9845276872964169,0.9898208469055375,0.992671009771987,0.9881921824104235,0.9906351791530945,0.9922638436482085,0.9947068403908795,0.9955211726384365,0.9963355048859935,0.996742671009772,4003
24,0.2805286061441575,0.004722518998704917,0.6896255420860321,0.7528501628664495,0.8383550488599348,0.8851791530944625,0.9177524429967426,0.9328175895765473,0.9482899022801303,0.9560260586319218,0.0,0.0,0.0,0.00040716612377850165,0.0024429967426710096,0.0061074918566775245,0.04478827361563518,0.9922638436482085,0.995114006514658,0.9955211726384365,0.9963355048859935,0.996742671009772,0.997557003257329,0.998371335504886,4004
25,0.14653772015080815,0.18529827178589062,0.09553400946590596,0.0,0.3497557003257329,0.6494299674267101,0.7915309446254072,0.8570846905537459,0.8978013029315961,0.9222312703583062,0.002035830618892508,0.004071661237785016,0.020765472312703582,0.13680781758957655,0.3778501628664495,0.6872964169381107,0.9539902280130294,0.0,0.0,0.011807817589576547,0.07980456026058631,0.30863192182410426,0.7263843648208469,0.9556188925081434,4005
26,0.13252966027965904,0.19373526538761077,0.12864442602654347,0.0,0.21213355048859936,0.5859120521172638,0.7577361563517915,0.8403908794788274,0.8859934853420195,0.9185667752442996,0.002035830618892508,0.004478827361563518,0.030944625407166124,0.16327361563517914,0.42874592833876224,0.7369706840390879,0.9613192182410424,0.0,0.004478827361563518,0.048452768729641695,0.21050488599348535,0.5736970684039088,0.9438110749185668,0.9690553745928339,4006
27,0.08047342901569556,0.19175721706587925,0.2620243444548636,0.0,0.0,0.18811074918566775,0.5765472312703583,0.7528501628664495,0.8383550488599348,0.8851791530944625,0.002035830618892508,0.004478827361563518,0.02809446254071661,0.15553745928338764,0.4165309446254072,0.7259771986970684,0.9605048859934854,0.13599348534201955,0.42956026058631924,0.8786644951140065,0.9617263843648208,0.9771986970684039,0.9816775244299675,0.9861563517915309,4007
28,0.11473848236675574,0.22714310172910973,0.13717178240206476,0.0,0.025651465798045604,0.48656351791530944,0.7076547231270358,0.8196254071661238,0.870114006514658,0.9096091205211726,0.004071661237785016,0.013436482084690555,0.10586319218241043,0.3318403908794788,0.6327361563517915,0.9263029315960912,0.9666123778501629,0.0,0.008550488599348535,0.06311074918566775,0.25692182410423453,0.6473941368078175,0.9511400651465798,0.9719055374592834,4008
29,0.2399961963273404,0.17351557214623464,0.11820520662983007,0.620928338762215,0.7764657980456026,0.8489413680781759,0.8921009771986971,0.9201954397394136,0.9356677524429967,0.9499185667752443,0.0016286644951140066,0.0036644951140065146,0.011400651465798045,0.09039087947882736,0.3127035830618892,0.6115635179153095,0.9100162866449512,0.0,0.0012214983713355048,0.03216612377850163,0.16042345276872963,0.4759771986970684,0.9149022801302932,0.9653908794788274,4009
30,0.1336249021157987,0.22833060355181076,0.1493473572894288,0.0,0.22271986970684038,0.5903908794788274,0.7601791530944625,0.8416123778501629,0.887214983713355,0.9193811074918566,0.004071661237785016,0.014657980456026058,0.10952768729641693,0.33998371335504884,0.6392508143322475,0.9311889250814332,0.9666123778501629,0.0,0.014250814332247556,0.08957654723127036,0.3346905537459283,0.7654723127035831,0.9576547231270358,0.9747557003257329,4010
31,0.12959239202667971,0.17454868640346957,0.19734468071701936,0.0,0.1787459283387622,0.5736970684039088,0.7495928338762216,0.8350977198697068,0.884771986970684,0.9177524429967426,0.0016286644951140066,0.0036644951140065146,0.011400651465798045,0.09486970684039088,0.31718241042345274,0.618485342019544,0.9132736156351792,0.013029315960912053,0.08265472312703583,0.32288273615635177,0.7430781758957655,0.9568403908794788,0.9747557003257329,0.9800488599348535,4011
32,0.028521978857232014,0.30705720731202873,0.2009133779535318,0.0,0.0,0.0,0.16815960912052116,0.5688110749185668,0.747557003257329,0.8350977198697068,0.0492671009771987,0.2296416938110749,0.504885993485342,0.8184039087947883,0.9645765472312704,0.9723127035830619,0.9776058631921825,0.01506514657980456,0.09283387622149837,0.34446254071661236,0.7772801302931596,0.9588762214983714,0.9747557003257329,0.9800488599348535,5001
33,0.35770459242632935,0.28012256104120614,0.053365042424966376,0.866042345276873,0.9039087947882736,0.9250814332247557,0.9409609120521173,0.9523615635179153,0.9621335504885994,0.9678338762214984,0.01506514657980456,0.11441368078175895,0.3501628664495114,0.6498371335504886,0.9348534201954397,0.9670195439739414,0.9743485342019544,0.0,0.0,0.00040716612377850165,0.016286644951140065,0.10219869706840391,0.36237785016286644,0.8074104234527687,5002
34,0.12334944361781207,0.17622477700503386,0.10302049406194622,0.0,0.10464169381107492,0.5394951140065146,0.7365635179153095,0.8306188925081434,0.879885993485342,0.9140879478827362,0.002035830618892508,0.004071661237785016,0.012622149837133551,0.10097719869706841,0.3261400651465798,0.6286644951140065,0.9214169381107492,0.0,0.00040716612377850165,0.016286644951140065,0.1005700325732899,0.3583061889250814,0.8049674267100977,0.9588762214983714,5003
35,0.1301958277567148,0.2134030801419937,0.0982501196432886,0.0,0.18444625407166124,0.5753257328990228,0.750814332247557,0.8375407166123778,0.884771986970684,0.9177524429967426,0.003257328990228013,0.008143322475570033,0.06473941368078176,0.26262214983713356,0.5431596091205212,0.8623778501628665,0.9657980456026058,0.0,0.0,0.013436482084690555,0.08469055374592833,0.3285830618892508,0.754071661237785,0.9576547231270358,5004
36,0.03595717450655799,0.2946058901990837,0.19053743602577172,0.0,0.0,0.0,0.2487785016286645,0.6026058631921825,0.7683224755700325,0.8436482084690554,0.030944625407166124,0.16815960912052116,0.43363192182410426,0.7398208469055375,0.9613192182410424,0.9702768729641694,0.9747557003257329,0.009364820846905538,0.06962540716612378,0.2772801302931596,0.6815960912052117,0.9523615635179153,0.9731270358306189,0.9788273615635179,5005
37,0.1319170204983638,0.2049767685861438,0.11267787829853741,0.0,0.20521172638436483,0.5846905537459284,0.7561074918566775,0.8391693811074918,0.8859934853420195,0.9185667752442996,0.0024429967426710096,0.0061074918566775245,0.04519543973941368,0.22109120521172637,0.49226384364820847,0.8049674267100977,0.9637622149837134,0.0,0.0008143322475570033,0.025244299674267102,0.13721498371335505,0.43485342019543977,0.8835504885993485,0.9633550488599348,5006
38,0.12126229214754068,0.20219175636750417,0.15881578055662632,0.0,0.08061889250814332,0.5232084690553745,0.7308631921824105,0.8293973941368078,0.878257328990228,0.9140879478827362,0.0024429967426710096,0.0061074918566775245,0.041938110749185666,0.20887622149837134,0.4780130293159609,0.7866449511400652,0.9629478827361564,0.0008143322475570033,0.021172638436482084,0.12296416938110749,0.40472312703583063,0.8530130293159609,0.9609120521172638,0.9763843648208469,5007
39,0.016541206154542073,0.32828576055591474,0.2169678026885959,0.0,0.0,0.0,0.039902280130293157,0.497557003257329,0.7125407166123778,0.8220684039087948,0.10952768729641693,0.33957654723127034,0.6388436482084691,0.9307817589576547,0.9666123778501629,0.9743485342019544,0.9800488599348535,0.03013029315960912,0.15513029315960913,0.46864820846905536,0.9079804560260586,0.9649837133550488,0.9780130293159609,0.9816775244299675,5008
40,0.19535432947070672,0.18154226538489643,0.0989092078600306,0.33754071661237783,0.6441368078175895,0.7870521172638436,0.8538273615635179,0.8965798045602605,0.9222312703583062,0.9381107491856677,0.002035830618892508,0.004071661237785016,0.01710097719869707,0.12255700325732899,0.3566775244299674,0.6620521172638436,0.9413680781758957,0.0,0.0,0.014250814332247556,0.08713355048859935,0.3322475570032573,0.7609934853420195,0.9576547231270358,5009
41,0.26981880875187475,0.2702633753538005,0.07605517713536672,0.7251628664495114,0.8261400651465798,0.8770358306188925,0.9132736156351792,0.9291530944625407,0.9470684039087948,0.9539902280130294,0.009364820846905538,0.08224755700325732,0.2960097719869707,0.5907980456026058,0.8965798045602605,0.9657980456026058,0.9743485342019544,0.0,0.0,0.0028501628664495114,0.04519543973941368,0.2011400651465798,0.5500814332247557,0.9401465798045603,5010
42,0.07247801128494162,0.24782773419961318,0.1549407186552151,0.0,0.0,0.09201954397394137,0.5289087947882736,0.7349348534201955,0.8293973941368078,0.879071661237785,0.005293159609120521,0.03664495114006515,0.18566775244299674,0.4560260586319218,0.7593648208469055,0.9621335504885994,0.9710912052117264,0.0008143322475570033,0.018322475570032574,0.10708469055374593,0.3745928338762215,0.8212540716612378,0.9592833876221498,0.9755700325732899,5011
43,0.03152276623557211,0.297347983255992,0.1964536835256653,0.0,0.0,0.0,0.2015472312703583,0.5818403908794788,0.755700325732899,0.8391693811074918,0.03623778501628665,0.18200325732899023,0.4511400651465798,0.7577361563517915,0.9621335504885994,0.9710912052117264,0.9751628664495114,0.012214983713355049,0.08143322475570032,0.31392508143322473,0.7337133550488599,0.9564332247557004,0.9743485342019544,0.9800488599348535,5012
44,0.03897853561756652,0.2979327239423454,0.19855858907888913,0.0,0.0,0.0,0.2756514657980456,0.6164495114006515,0.7732084690553745,0.8473127035830619,0.03664495114006515,0.18607491856677524,0.4568403908794788,0.7601791530944625,0.9621335504885994,0.9710912052117264,0.9751628664495114,0.013843648208469055,0.08591205211726384,0.3306188925081433,0.756514657980456,0.9576547231270358,0.9747557003257329,0.9800488599348535,5013
45,0.0582196441127241,0.25967657990225634,0.16921904004360128,0.0,0.0,0.0012214983713355048,0.4385179153094462,0.6832247557003257,0.8110749185667753,0.866042345276873,0.007736156351791531,0.05578175895765472,0.23941368078175895,0.5215798045602605,0.8371335504885994,0.9657980456026058,0.9723127035830619,0.0012214983713355048,0.03460912052117264,0.16571661237785015,0.4837133550488599,0.9193811074918566,0.9653908794788274,0.9780130293159609,5014
46,0.022056174969747204,0.31179711358005596,0.22001381359410171,0.0,0.0,0.0,0.08876221498371335,0.5272801302931596,0.7341205211726385,0.8293973941368078,0.061074918566775244,0.2552931596091205,0.5346091205211726,0.8521986970684039,0.9657980456026058,0.9727198697068404,0.9776058631921825,0.03501628664495114,0.16897394136807817,0.48941368078175895,0.9246742671009772,0.9653908794788274,0.9780130293159609,0.9820846905537459,5015
47,0.035339643944782825,0.2814354351674361,0.1855246674417473,0.0,0.0,0.0,0.24226384364820847,0.5993485342019544,0.7654723127035831,0.8432410423452769,0.016693811074918567,0.12174267100977199,0.3562703583061889,0.6608306188925082,0.9405537459283387,0.9674267100977199,0.9743485342019544,0.007328990228013029,0.061074918566775244,0.2479641693811075,0.633957654723127,0.9507328990228013,0.9714983713355049,0.9784201954397395,5016
48,0.2475797813689024,0.21781225127710901,0.09743475575880779,0.6530944625407166,0.7935667752442996,0.8578990228013029,0.8982084690553745,0.9226384364820847,0.9397394136807817,0.9511400651465798,0.003257328990228013,0.009364820846905538,0.07695439739413681,0.28460912052117265,0.5716612377850163,0.8868078175895765,0.9657980456026058,0.0,0.0,0.013029315960912053,0.08265472312703583,0.32369706840390877,0.744299674267101,0.9568403908794788,5017
49,0.5187854362724043,0.4501333831862543,0.11458042458538659,0.9466612377850163,0.9539902280130294,0.9625407166123778,0.9686482084690554,0.9731270358306189,0.9776058631921825,0.9816775244299675,0.7744299674267101,0.9625407166123778,0.9714983713355049,0.9755700325732899,0.9804560260586319,0.9841205211726385,0.989413680781759,0.0,0.0012214983713355048,0.02728013029315961,0.1457654723127036,0.4515472312703583,0.8945439739413681,0.9645765472312704,5018
50,0.0838473848594826,0.24691424115015903,0.14910559265447562,0.0,0.0,0.2267915309446254,0.5907980456026058,0.761400651465798,0.8416123778501629,0.8876221498371335,0.004885993485342019,0.035423452768729644,0.18037459283387622,0.44706840390879476,0.755700325732899,0.9621335504885994,0.9710912052117264,0.0,0.014250814332247556,0.08794788273615635,0.3326547231270358,0.7626221498371335,0.9576547231270358,0.9747557003257329,5019
51,0.24587457560172818,0.2197774234729335,0.10627148283823666,0.6457654723127035,0.7874592833876222,0.8554560260586319,0.8965798045602605,0.9222312703583062,0.9385179153094463,0.9511400651465798,0.003257328990228013,0.009364820846905538,0.08102605863192182,0.2939739413680782,0.5871335504885994,0.8957654723127035,0.9657980456026058,0.0,0.0008143322475570033,0.019543973941368076,0.11074918566775244,0.38762214983713356,0.8334690553745928,0.9596905537459284,5020
52,0.05027486808194867,0.26671989070477137,0.17156632214937517,0.0,0.0,0.00040716612377850165,0.379885993485342,0.6632736156351792,0.7980456026058632,0.8615635179153095,0.008957654723127036,0.07532573289902281,0.27972312703583063,0.5631107491856677,0.879885993485342,0.9657980456026058,0.9735342019543974,0.0016286644951140066,0.03705211726384365,0.1763029315960912,0.507328990228013,0.9299674267100977,0.9653908794788274,0.9780130293159609,5021
53,0.16333924119817866,0.21853841872753024,0.10645540526952625,0.014657980456026058,0.4735342019543974,0.7035830618892508,0.8179967426710097,0.8688925081433225,0.9087947882736156,0.9271172638436482,0.003257328990228013,0.009364820846905538,0.07858306188925081,0.2890879478827362,0.5781758957654723,0.8888436482084691,0.9657980456026058,0.0,0.0008143322475570033,0.019951140065146578,0.11156351791530944,0.38802931596091206,0.8355048859934854,0.9596905537459284,5022
54,0.08269193463085078,0.25368169825259557,0.15548427945144092,0.0,0.0,0.21254071661237786,0.5867263843648208,0.7585504885993485,0.8403908794788274,0.8859934853420195,0.0061074918566775245,0.04315960912052117,0.21416938110749187,0.48778501628664495,0.7980456026058632,0.9633550488599348,0.9714983713355049,0.0008143322475570033,0.019136807817589578,0.10871335504885994,0.3786644951140065,0.8269543973941368,0.9596905537459284,0.9755700325732899,5023
55,0.19400591115159901,0.19233519903870924,0.12387943680473411,0.3253257328990228,0.635586319218241,0.7850162866449512,0.8526058631921825,0.8961726384364821,0.9210097719869706,0.9381107491856677,0.002035830618892508,0.004478827361563518,0.028501628664495113,0.15798045602605862,0.4218241042345277,0.7292345276872965,0.9605048859934854,0.0,0.0024429967426710096,0.039902280130293157,0.19014657980456026,0.5264657980456026,0.9356677524429967,0.9674267100977199,5024
56,0.42512063034093084,0.3249368386750344,0.07448334783274038,0.9149022801302932,0.9311889250814332,0.9474755700325733,0.9539902280130294,0.9633550488599348,0.9694625407166124,0.9739413680781759,0.09771986970684039,0.31962540716612375,0.6213355048859935,0.9149022801302932,0.9657980456026058,0.9743485342019544,0.9796416938110749,0.0,0.0,0.0024429967426710096,0.04030944625407166,0.19299674267100977,0.5333876221498371,0.9364820846905537,5025
57,0.016226768861752717,0.3317831516216695,0.21901120348407177,0.0,0.0,0.0,0.03745928338762215,0.4955211726384365,0.7113192182410424,0.8216612377850163,0.1245928338762215,0.3583061889250814,0.6628664495114006,0.9417752442996743,0.9674267100977199,0.9743485342019544,0.9800488599348535,0.033794788273615636,0.16449511400651465,0.4824918566775244,0.9185667752442996,0.9653908794788274,0.9780130293159609,0.9820846905537459,5026
58,0.3457719443404843,0.32447303628969015,0.048646856105778534,0.8554560260586319,0.8965798045602605,0.9222312703583062,0.9381107491856677,0.9511400651465798,0.9596905537459284,0.9649837133550488,0.09446254071661238,0.31718241042345274,0.6180781758957655,0.9124592833876222,0.9657980456026058,0.9743485342019544,0.9796416938110749,0.0,0.0,0.0,0.013843648208469055,0.08591205211726384,0.3310260586319218,0.757328990228013,5027
59,0.28608053277821494,0.23203963703181027,0.08706587378253948,0.7683224755700325,0.8436482084690554,0.8884364820846905,0.9193811074918566,0.9336319218241043,0.9495114006514658,0.9572475570032574,0.004071661237785016,0.01710097719869707,0.1262214983713355,0.35993485342019543,0.6636807817589576,0.9429967426710097,0.9674267100977199,0.0,0.0,0.008550488599348535,0.06270358306188925,0.2552931596091205,0.6461726384364821,0.9511400651465798,5028
60,0.04140954968625949,0.2735658093029989,0.1774338853039229,0.0,0.0,0.0,0.2980456026058632,0.626628664495114,0.7793159609120521,0.8501628664495114,0.011400651465798045,0.09079804560260586,0.3127035830618892,0.6115635179153095,0.9100162866449512,0.9657980456026058,0.9743485342019544,0.0036644951140065146,0.04763843648208469,0.20480456026058633,0.5643322475570033,0.9429967426710097,0.9682410423452769,0.9784201954397395,5029
61,0.7454084099996867,0.6026300999725035,0.21113880490290465,0.9763843648208469,0.9800488599348535,0.9857491856677525,0.9881921824104235,0.9922638436482085,0.9947068403908795,0.9963355048859935,0.9763843648208469,0.9804560260586319,0.9845276872964169,0.989413680781759,0.992671009771987,0.993485342019544,0.9963355048859935,0.024429967426710098,0.13192182410423453,0.4250814332247557,0.873371335504886,0.9617263843648208,0.9767915309446255,0.9812703583061889,5030
62,0.11330545017022414,0.21261187171568863,0.12158585729831124,0.0,0.014657980456026058,0.4735342019543974,0.7027687296416938,0.8175895765472313,0.8688925081433225,0.9087947882736156,0.003257328990228013,0.008143322475570033,0.06270358306188925,0.25977198697068404,0.5378664495114006,0.8566775244299675,0.9657980456026058,0.0,0.0016286644951140066,0.03705211726384365,0.1767100977198697,0.5093648208469055,0.9299674267100977,0.9653908794788274,5031
63,0.19994410913500466,0.18245824093659174,0.08334970874617069,0.377442996742671,0.6596091205211726,0.7976384364820847,0.8607491856677525,0.8994299674267101,0.9230456026058632,0.9401465798045603,0.002035830618892508,0.004071661237785016,0.01750814332247557,0.127442996742671,0.36278501628664495,0.6677524429967426,0.9450325732899023,0.0,0.0,0.006514657980456026,0.056596091205211724,0.23615635179153094,0.612785016286645,0.9482899022801303,5032
64,0.2499832824128217,0.16795554685044356,0.15347819190505022,0.6604234527687296,0.7976384364820847,0.8611563517915309,0.8994299674267101,0.9230456026058632,0.9401465798045603,0.9515472312703583,0.0012214983713355048,0.003257328990228013,0.009364820846905538,0.07695439739413681,0.28623778501628666,0.5732899022801303,0.8880293159609121,0.00040716612377850165,0.016693811074918567,0.10301302931596092,0.36359934853420195,0.8082247557003257,0.9588762214983714,0.9755700325732899,5033
