,entmun,x,y,z,xm3,xm2,xm1,x0,x1,x2,x3,ym3,ym2,ym1,y0,y1,y2,y3,zm3,zm2,zm1,z0,z1,z2,z3
2320,31030,0.04160330116490065,0.3749224434920569,0.18383397535305268,0.0,0.0,0.0,0.28786644951140067,0.63314332247557,0.7874592833876222,0.8578990228013029,0.05415309446254072,0.1738599348534202,0.36237785016286644,0.6091205211726385,0.8941368078175895,0.9792345276872965,0.9845276872964169,0.004071661237785016,0.05252442996742671,0.18933224755700326,0.49185667752442996,0.9087947882736156,0.9523615635179153,0.9686482084690554
2321,31031,0.040670719123855975,0.3895189707229358,0.1908884878307493,0.0,0.0,0.0,0.2776872964169381,0.6270358306188925,0.7846091205211726,0.8570846905537459,0.0781758957654723,0.2255700325732899,0.42874592833876224,0.6860749185667753,0.9580618892508144,0.9816775244299675,0.9857491856677525,0.0061074918566775245,0.06270358306188925,0.21661237785016288,0.5557817589576547,0.9197882736156352,0.9560260586319218,0.9698697068403909
2322,31032,0.08684295130400224,0.31219125328217096,0.14063456619498255,0.0,0.0,0.23737785016286644,0.6091205211726385,0.7768729641693811,0.8509771986970684,0.8969869706840391,0.013029315960912053,0.033794788273615636,0.13558631921824105,0.30822475570032576,0.5415309446254072,0.8200325732899023,0.9784201954397395,0.0,0.0061074918566775245,0.06229641693811075,0.21539087947882737,0.5549674267100977,0.9197882736156352,0.9560260586319218
2323,31033,0.09113399804357343,0.3047265531271912,0.14025839851968283,0.0,0.0,0.28460912052117265,0.629071661237785,0.7858306188925082,0.8570846905537459,0.9006514657980456,0.011400651465798045,0.02728013029315961,0.11563517915309446,0.28013029315960913,0.504071661237785,0.7691368078175895,0.9767915309446255,0.0,0.0061074918566775245,0.06188925081433225,0.21254071661237786,0.5537459283387622,0.9193811074918566,0.9556188925081434
2324,31034,0.06017485247735144,0.394798239445983,0.19332216947698466,0.0,0.0,0.00040716612377850165,0.44666123778501626,0.7035830618892508,0.8155537459283387,0.8754071661237784,0.08754071661237785,0.24348534201954397,0.4523615635179153,0.7133550488599348,0.9702768729641694,0.9816775244299675,0.9865635179153095,0.006921824104234527,0.06718241042345277,0.2267915309446254,0.5826547231270358,0.9218241042345277,0.9564332247557004,0.9702768729641694
2325,31035,0.06090879366313647,0.34644907146449766,0.16540719317012634,0.0,0.0,0.002035830618892508,0.4523615635179153,0.7048045602605864,0.8159609120521173,0.8762214983713354,0.024429967426710098,0.09364820846905537,0.2479641693811075,0.46254071661237783,0.7227198697068404,0.9719055374592834,0.9816775244299675,0.00040716612377850165,0.024429967426710098,0.11074918566775244,0.36034201954397393,0.8041530944625407,0.9425895765472313,0.9625407166123778
2326,31036,0.07420954453528798,0.3502802087332698,0.16125224736720437,0.0,0.0,0.09161237785016287,0.5382736156351792,0.745114006514658,0.8367263843648208,0.8876221498371335,0.025244299674267102,0.1001628664495114,0.26384364820846906,0.4816775244299674,0.742671009771987,0.9759771986970684,0.9816775244299675,0.00040716612377850165,0.018729641693811076,0.10138436482084691,0.3342833876221498,0.7569218241042345,0.9397394136807817,0.9617263843648208
2327,31037,0.05858757092153025,0.3537729277298679,0.16530588506897825,0.0,0.0,0.00040716612377850165,0.42956026058631924,0.6982899022801303,0.8127035830618893,0.8745928338762216,0.02687296416938111,0.11115635179153094,0.2760586319218241,0.498371335504886,0.7642508143322475,0.9767915309446255,0.9820846905537459,0.00040716612377850165,0.024429967426710098,0.11034201954397393,0.35912052117263843,0.8017100977198697,0.9425895765472313,0.9625407166123778
2328,31038,0.15152933082542977,0.16236197136251873,0.32366985778269514,0.00040716612377850165,0.3737785016286645,0.6734527687296417,0.8033387622149837,0.8672638436482085,0.9067589576547231,0.9315960912052117,0.0008143322475570033,0.0016286644951140066,0.005700325732899023,0.013029315960912053,0.033794788273615636,0.13640065146579805,0.30903908794788276,0.4193811074918567,0.873371335504886,0.9466612377850163,0.9653908794788274,0.9739413680781759,0.9812703583061889,0.9845276872964169
2329,31039,0.06475849611428137,0.3600021638376859,0.16570300886406777,0.0,0.0,0.010586319218241042,0.4780130293159609,0.7166123778501629,0.8232899022801303,0.8794788273615635,0.03216612377850163,0.12866449511400652,0.2992671009771987,0.5317589576547231,0.8057817589576547,0.9780130293159609,0.9824918566775245,0.00040716612377850165,0.025244299674267102,0.11115635179153094,0.36237785016286644,0.8070032573289903,0.9425895765472313,0.9629478827361564
