,entmun,x,y,z,x16,y16,z16,dx,dy,dz
1434,20437,-2.4676470824574652,0.2032946569944908,-0.20409136276012504,-2.973293969041992,0.4836520820885448,-0.2776491816089458,-0.12641172164613168,0.07008935627351351,-0.01838945471220519
1435,20438,-4.280139942355205,2.078946153096021,0.6783209783200574,-4.084931500721818,1.9258792925593842,0.5568481227934545,0.0488021104083467,-0.03826671513415919,-0.03036821388165073
1436,20439,-2.2471939614597,-0.7739925172430125,2.1734107053343084,-2.2182329746669565,0.12559947116139955,-0.4291269070029036,0.007240246698185904,0.22489799710110303,-0.650634403084303
1437,20440,-4.1073815465400685,2.0281188425490466,0.6110023205635793,-4.303327266586652,2.0929623471530303,0.6797327262101001,-0.04898643001164582,0.016210876150995923,0.017182601411630194
1438,20441,-2.2038641386961504,-0.4251769891830809,0.20695418583362934,-2.06183426548485,0.3382311741945048,-0.346907771316545,0.03550746830282514,0.19085204084439644,-0.1384654892875436
1439,20442,-4.401707020269978,2.3388859745157773,0.8632547321999365,-4.527188238663753,2.334544211581344,0.8325376696817275,-0.03137030459844392,-0.0010854407336082783,-0.007679265629552262
1440,20443,-4.427265880367937,2.218645302101892,0.7382868046661615,-4.455421974215571,2.2641603089729005,0.7892537591745892,-0.0070390234619084335,0.011378751717752156,0.012741738627106924
1441,20444,-4.585258381090804,2.5516997678114497,0.9337890215833097,-4.566325680012748,2.3424208264628024,0.8402545334535325,0.0047331752695138896,-0.05231973533716183,-0.02338362203244429
1442,20445,-4.5180436837741,2.595637889685855,0.92844997667914,-4.5566168394304425,2.362001587993276,0.7918313294662336,-0.009643288914085613,-0.058409075423144774,-0.0341546618032266
1443,20446,-3.7332566438095074,2.057701525152523,0.7162649706350894,-4.069829732843959,1.8665720202518314,0.6609088426652363,-0.08414327225861296,-0.047782376225172896,-0.01383903199246328
1444,20447,-1.7768643210310942,-0.6463212256847791,-0.7648836972633422,-1.91763231727295,-0.6667390821739642,-0.7804515103573779,-0.03519199906046394,-0.0051044641222962595,-0.0038919532735089413
1445,20448,-4.7064168289300765,2.8165500266807038,1.0623298700040944,-4.522079418585011,2.4387881667757623,0.8834919894786328,0.04608435258626642,-0.09444046497623537,-0.04470947013136539
1446,20449,-3.4047201404516403,1.1494220912369955,0.13775292379004397,-3.894511424573951,1.4311083529184305,0.2771863166432961,-0.12244782103057772,0.07042156542035877,0.03485834821331304
1447,20450,-3.720225583766304,1.5087937283513118,0.35560303143028466,-3.596003979623428,1.3273090770099079,0.28872258431053577,0.03105540103571891,-0.045371162835350975,-0.016720111779937222
1448,20451,-4.410766646181169,2.380124169097637,0.8200313920184619,-4.346615830891752,2.173636060362148,0.7011598029302042,0.016037703822354255,-0.05162202718387232,-0.02971789727206442
1449,20452,-3.4014344871142366,0.8152591912213952,-0.06510288830957173,-3.282468524859509,0.7811755038938297,-0.05635896706098278,0.029741490563681916,-0.008520921831891376,0.0021859803121472374
1450,20453,-2.7294940070733507,0.022708948658102517,1.4265639295630668,-2.7065531928328643,0.47838660835417524,1.299071445770879,0.005735203560121582,0.11391941492401818,-0.03187312094804695
1451,20454,-3.92955600913216,1.787139556438216,0.5150285872508605,-3.9505602612764155,1.7380092925497115,0.4931805144238921,-0.005251063036063819,-0.012282565972126125,-0.005462018206742109
1452,20455,-3.640037219486102,1.019299184615736,1.1084127636833112,-3.570003082115813,1.1535587832207357,0.39988931102515923,0.01750853434257227,0.033564899651249924,-0.177130863164538
1453,20456,-3.450349084543085,1.3442174798031659,0.3028959355500503,-3.983216332265225,1.5060820636794778,0.29927041563738643,-0.13321681193053503,0.04046614596907799,-0.0009063799781659637
1454,20457,-4.615001292300126,2.353460321822912,0.8415665298021324,-4.403032875180265,2.1757096127871676,0.7265847907901128,0.05299210427996526,-0.044437677258936104,-0.028745434753004895
1455,20458,-4.277849438148087,2.0559278799667386,0.6589021097880963,-4.09154493722597,1.7378110044706712,0.5015000678112649,0.04657612523052945,-0.07952921887401687,-0.039350510494207847
