,ent,entmun,dS1,dS2,dS3,dS4,dS5,dS6,dS7,dS8,dS9,dE1,dE2,dE3,dE4,dE5,dE6,dE7,dSE,dS1E1,dS1E2,dS1E3,dS1E4,dS1E5,dS1E6,dS1E7,dS2E1,dS2E2,dS2E3,dS2E4,dS2E5,dS2E6,dS2E7,dS3E1,dS3E2,dS3E3,dS3E4,dS3E5,dS3E6,dS3E7,dS4E1,dS4E2,dS4E3,dS4E4,dS4E5,dS4E6,dS4E7,dS5E1,dS5E2,dS5E3,dS5E4,dS5E5,dS5E6,dS5E7,dS6E1,dS6E2,dS6E3,dS6E4,dS6E5,dS6E6,dS6E7,dS7E1,dS7E2,dS7E3,dS7E4,dS7E5,dS7E6,dS7E7,dS8E1,dS8E2,dS8E3,dS8E4,dS8E5,dS8E6,dS8E7,dS9E1,dS9E2,dS9E3,dS9E4,dS9E5,dS9E6,dS9E7,dx,dy,dz
744,15,15089,0.0,-0.10136627702704112,0.0,0.025694967266083557,0.1366359265920174,0.0,0.060290514204222045,0.04853900361023933,0.2746530721670274,0.03278500012311181,0.09487240542622588,-0.029445758914095954,0.10136627702704112,0.0,0.0,0.0,0.03468155237540671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10136627702704112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022403039672421743,0.12770640594149768,0.17328679513998632,0.0,0.0,0.0,0.0,0.1366359265920174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07192051811294531,-0.13990394698385555,0.10136627702704112,0.0,0.0,0.0,0.05089973881030985,0.0719205181129452,0.17328679513998632,0.0,0.0,0.0,0.0,0.04664648889510281,0.0719205181129452,0.0,0.0,0.0,0.0,0.0,0.4023594781085251,0.0,0.0,0.0,0.0,0.0,0.0,0.11684326131678012,-0.11506664656400628,-0.050184557155124467
745,15,15090,0.0,-0.03853766995681457,0.04448389621267501,0.04908071563151184,0.12740134184019025,0.07094204328266107,0.0843919317406625,0.0587515216560075,0.04797275195252637,0.06529159807716489,-0.06899650817214753,0.020419507753566712,0.04358834678619439,-0.02175284424740742,0.0719205181129452,0.0719205181129452,0.058927785379159214,0.17328679513998632,-0.27465307216702745,0.0,0.0,0.0,0.0,0.0,-0.0719205181129452,0.0,0.0,0.0,0.0,0.0,0.0,0.05759530465360996,-0.15603857726824855,-0.07961343277963362,-0.05578588782855248,-0.17328679513998632,0.0,0.0,0.05279386837392708,-0.19053501301172415,0.0,0.2452073132529316,0.0,-0.10136627702704112,0.17328679513998632,0.14233824080332047,-0.12137695394542514,0.0,0.27465307216702745,0.0,0.0,0.0,0.08443673351330361,0.05243013274551711,0.07355986824948502,-0.05578588782855243,-0.04558038919848861,0.17328679513998632,0.0,0.09769648636127881,-0.22907268296853878,-0.44793986730701374,-0.17328679513998632,0.0,0.0,0.0,0.06015553714704214,-0.03129078573850175,0.07192051811294531,0.17328679513998632,0.17328679513998632,0.0,0.0,0.040232591703159404,0.0973661916904307,0.015156155454108866,0.0,-0.10136627702704112,0.17328679513998632,0.0,0.09017478829994284,0.1709297853325059,-0.05257531322879183
746,15,15091,0.0,0.313190742123842,-0.01630079845269039,0.038590185449077996,0.07035311485954643,0.028528326691855233,0.05967701696383032,0.030141169654565036,-0.06445727732552498,0.03844700812445212,-0.01934666590385503,-0.050167673865537665,-0.020010676918384096,-0.08411805915530324,0.0,-0.0719205181129452,0.03395974788432876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34657359027997264,0.27465307216702745,0.17328679513998632,-0.17328679513998632,0.0,0.0,0.0,-0.005660619187439764,-0.12770640594149774,-0.12770640594149774,0.0,-0.10136627702704112,0.0,0.0,0.039966476347742086,0.0,0.0,-0.10136627702704112,-0.10136627702704112,0.0,0.0,0.08512680295834807,-0.06559106611687271,-0.10136627702704112,0.0,0.0,0.0,0.0,0.03440534446901178,0.07192051811294509,-0.055785887828552316,0.10136627702704126,0.10136627702704112,0.0,0.0,0.06992847570065064,-0.17328679513998635,0.05578588782855248,-0.17328679513998632,0.0,0.0,0.0,0.03356238137749057,0.0,-0.2290726829685388,-0.17328679513998632,0.0,0.0,0.0,-0.09367336236035262,0.10136627702704112,0.0719205181129452,0.0,-0.17328679513998632,0.0,-0.10136627702704112,-0.11909304433306778,-0.07695633443183691,-0.009581896060018913
747,15,15092,0.0,-0.04558038919848867,0.004105182553081788,0.03483029680187877,0.03926547250867918,0.050859620058719246,0.04075990681112596,0.045088263055320654,-0.05763091465295811,0.03522889170152976,-0.004545579770797614,0.045580389198488724,0.02175284424740742,0.11750090731143387,-0.1732867951399863,0.0719205181129452,0.03364979959633829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0719205181129452,-0.17328679513998632,0.0,0.17328679513998632,0.0,0.0,0.0,0.008138150759436913,-0.05578588782855254,0.10136627702704126,-0.17328679513998632,0.0,-0.17328679513998632,0.0,0.037262236343676536,-0.17328679513998635,0.08916873598468328,0.0,0.0,0.10136627702704112,0.17328679513998632,0.05823288942009319,0.08411805915530313,-0.3617297457340815,0.27465307216702745,0.0,0.0,0.0,0.0415803038618785,0.0519098411945611,0.12770640594149751,-0.1013662770270411,0.12770640594149768,-0.4023594781085251,0.0,0.04235453798951139,0.04776380919067735,-0.029445758914095954,0.0,0.0,0.0,0.0,0.04252224708957986,0.026340128914456473,0.12770640594149768,0.17328679513998632,0.17328679513998632,0.17328679513998632,0.0,-0.15327611822160225,0.03853766995681446,0.13990394698385555,0.17328679513998632,0.0,-0.17328679513998632,0.0,0.19616412718165901,0.2584231524399175,0.11878741658405854
748,15,15093,0.0,-0.10136627702704112,0.13618179386041818,0.08981306623825813,0.1616567912312631,0.051198603161503375,0.19102472913305735,0.1479194300987714,0.15153395089257893,0.11450990816294082,0.05282727341680171,0.04853900361023944,0.0,0.0,0.0,0.17328679513998632,0.11113496162870429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17328679513998632,0.0,0.0,0.0,0.0,0.14057689490028336,-0.04558038919848861,0.27465307216702745,0.0,0.0,0.17328679513998632,0.0,0.09054928196491252,0.10136627702704112,-0.10136627702704112,0.0,0.0,0.0,0.0,0.16165679123126286,0.0,0.0,0.0,0.0,0.0,0.0,0.10882951781446126,-0.050167673865537665,0.0,0.0,0.0,0.0,0.0,0.1840798381062887,0.17328679513998632,0.17328679513998632,0.0,0.0,0.0,0.0,0.1405297295383856,0.17328679513998632,0.17328679513998632,0.17328679513998632,0.0,0.0,0.0,0.05578588782855248,0.4023594781085251,0.17328679513998632,-0.17328679513998632,0.0,-0.17328679513998632,0.17328679513998632,0.2529865234163861,-0.1594683400280795,-0.10851809560473813
749,15,15094,0.0,0.17328679513998632,0.05860017645971094,0.02069307157096567,0.023827544951081192,0.01402236666276091,0.06011708374287883,0.10367044080327203,0.07961343277963373,0.03398576097965034,0.027299822991248,0.17328679513998624,0.44793986730701374,0.44793986730701374,0.27465307216702745,0.17328679513998632,0.04039978223971885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10136627702704112,0.0,0.0,0.0,0.17328679513998632,0.0,0.0,0.055785887828552205,0.17328679513998632,0.0,0.0,0.0,0.0,0.0,0.01976337251598359,0.13990394698385555,-0.10136627702704112,0.0,0.0,0.0,0.0,0.02382754495108108,0.0,0.0,0.0,0.0,0.0,0.0,-0.11117145531536132,0.12137695394542514,0.1905350130117242,0.17328679513998632,0.27465307216702745,0.17328679513998632,0.0,0.07735551477204683,-0.23887786125685906,0.27465307216702745,0.0,0.17328679513998632,0.0,0.0,0.08461359945630109,0.27465307216702745,0.17328679513998632,0.34657359027997264,0.17328679513998632,0.17328679513998632,0.0,0.04558038919848861,0.0,0.0,0.17328679513998632,0.0,0.0,0.17328679513998632,0.6348385452866858,0.2527282169493013,0.06598536756510515
750,15,15095,-0.17328679513998632,0.2907877024514202,0.03989024313887635,0.05687938328433062,0.05821309136029251,0.06040140353848633,0.08833632678057124,0.06724048627362111,-0.021441705439356307,0.06417803088946172,0.022951887313280794,0.014059929580718888,0.07462324713899915,0.06860921142544008,-0.01063990360469902,0.17328679513998635,0.06032888620808352,0.0,-0.17328679513998632,0.0,0.0,0.0,0.0,0.0,0.519860385419959,-0.0719205181129452,0.2746530721670274,0.0,0.17328679513998632,0.0,0.0,0.06582265483190541,-0.07192051811294542,-0.08212601674300912,-0.2452073132529316,0.07192051811294531,-0.11299628093576447,0.22182579875022596,0.05827526549372131,-0.07022559636660064,0.05578588782855243,0.27465307216702745,0.11750090731143392,0.12770640594149774,0.1732867951399863,0.06781083652715525,0.2066696432961171,-0.19329747205837045,0.10136627702704112,-0.10136627702704112,-0.10136627702704112,-0.0719205181129452,0.07773473365401196,0.04423267703976941,0.029445758914096065,0.11750090731143392,0.0,-0.17328679513998632,0.0,0.08862466612903419,0.08543732343051424,0.07753873207595974,-0.10136627702704112,0.27465307216702745,0.0,0.0,0.06991569582129031,-0.015156155454108866,0.0,0.2290726829685388,0.0719205181129452,0.0,0.0,-0.1068610037067349,0.2066696432961171,0.060290514204221934,-0.05578588782855248,-0.17328679513998632,0.04558038919848861,0.0,0.33141504352008955,0.10642682558521006,-0.07727184022916067
751,15,15096,0.17328679513998632,0.12770640594149774,-0.01759519919044994,0.038584969171788774,0.095253503061,0.022403039672421743,0.04591618508510553,0.04260280017475959,0.01219754104235804,0.03707295205191086,-0.007813135876026056,-0.006667061770540328,-0.05578588782855243,0.22907268296853875,0.22907268296853875,0.17328679513998632,0.0349704275065148,0.0,0.17328679513998632,0.0,0.0,0.0,0.0,0.0,0.12770640594149768,0.0,0.0719205181129452,0.0,0.17328679513998632,0.0,0.0,-0.022742944551432,-0.03665086854796906,0.2290726829685388,0.0,0.0,0.27465307216702745,0.0,0.03998527099049065,0.026340128914456473,-0.17328679513998635,0.0,0.17328679513998632,0.17328679513998632,0.0,0.09882818416103678,0.17328679513998632,-0.17328679513998632,-0.17328679513998632,0.0,0.0,0.0,-0.016399320621453217,0.050167673865538,0.11299628093576453,-0.0719205181129452,0.27465307216702745,0.0,0.0,0.0593320465765419,-0.12770640594149774,-0.0719205181129452,0.0,0.0,0.0,0.0,0.05003850827237777,-0.4023594781085251,-0.17328679513998632,0.0,0.0,0.0,0.17328679513998632,0.08411805915530313,0.05578588782855248,-0.2746530721670274,0.17328679513998632,-0.17328679513998632,0.0,0.0,0.27685862574196296,0.2770595894323829,0.1631635740009884
752,15,15097,0.0,0.0,0.09534188913227604,-0.015770993856644377,0.05339352507451478,-0.02833217132675081,0.05158410824945714,0.10387886099041643,0.22345446900552413,0.024824555245570146,0.08916873598468311,-0.050167673865537776,0.0,-0.17328679513998632,0.10136627702704112,0.0,0.02550754200428096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17328679513998632,0.0,0.17328679513998632,0.0,0.0,0.0,0.0,0.09801052194400572,0.12770640594149768,-0.17328679513998632,0.0,0.0,0.0,0.0,-0.011684369462922284,-0.08411805915530307,-0.12770640594149768,0.0,0.0,0.0,0.0,0.05840371279537637,0.10136627702704112,-0.17328679513998632,0.0,0.0,0.0,0.0,-0.04062973237444367,-0.0719205181129452,0.0719205181129452,0.0,-0.17328679513998632,0.17328679513998632,0.0,0.03929639588060341,0.4023594781085251,-0.17328679513998632,0.0,0.0,0.0,0.0,0.11950895023575014,-0.17328679513998632,-0.17328679513998632,0.0,0.0,0.0,0.0,0.17328679513998624,0.34657359027997264,0.27465307216702745,0.0,0.0,0.0,0.0,0.06595519329868438,-0.09590114071338747,-0.03094232722675846
753,15,15098,0.0,-0.1013662770270411,0.0992203411041932,0.053855376305074865,0.10882951781446137,0.05909719451605755,0.07718387041240327,0.10136627702704104,0.44089714806533964,0.10172991345478954,0.0,-0.1732867951399863,0.22907268296853875,0.27465307216702745,0.0,0.0,0.09292523212623927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1732867951399863,0.17328679513998632,0.0,0.0,0.0,0.0,0.0,0.11045818806975993,0.27465307216702745,-0.34657359027997264,0.0,0.0,0.0,0.0,0.059754225117624626,-0.0719205181129452,-0.17328679513998632,0.0,0.0,0.0,0.0,0.15899719167999915,0.0,-0.27465307216702745,0.0,0.0,0.0,0.0,0.12137695394542514,0.0,-0.1732867951399863,0.17328679513998632,0.0,0.0,0.0,0.08167105756376247,0.0,-0.17328679513998632,0.0,0.17328679513998632,0.0,0.0,0.10136627702704104,-0.17328679513998632,0.10136627702704112,0.0,0.17328679513998632,0.0,0.0,0.4640744975914065,-0.17328679513998632,0.27465307216702745,0.17328679513998632,0.0,0.0,0.0,0.15302674586593554,0.017937653865527026,0.02003658357187101
754,15,15099,0.40235947810852507,0.10467758371454627,-0.015867393487166703,0.009547269656951851,0.02285541151615811,0.013858969805432553,0.057270089848053374,0.03621373473844436,0.0797581505839644,0.019544950209741785,-0.000924215470331502,0.041942071345979715,0.08159914615811781,0.08916873598468311,0.0,0.1905350130117242,0.020018005610213052,0.34657359027997264,0.0,0.17328679513998632,0.0,0.0,0.0,0.0,0.23611540221021293,0.11750090731143392,-0.13990394698385555,0.1013662770270411,0.0719205181129452,0.0,-0.17328679513998632,-0.001582283762911807,-0.13630676262083097,-0.1223870563296765,-0.08411805915530307,-0.12770640594149768,0.0,0.1732867951399863,0.009288122633709595,-0.035625015651820746,0.051360993553702494,0.09367336236035262,0.18680360045755506,0.017248217871737803,0.17328679513998632,0.023256192951370824,0.06336222520238466,-0.05739361041112501,-0.03338284815613085,0.17328679513998632,0.0,0.17328679513998632,0.006925650637333636,0.0,0.04635080583284057,0.13352062148256427,0.0,-0.0628286070702268,-0.10136627702704112,0.060707876571607367,0.0030675231479533327,0.06559106611687271,0.14694666622552988,-0.17328679513998632,0.0,0.0,0.03516088297635567,-0.015468850929522326,0.1415988687302001,-0.12770640594149768,0.17328679513998632,0.27465307216702745,0.34657359027997264,0.0034014130139448095,0.14086733931285322,0.1123812744755488,0.11299628093576447,0.2452073132529316,-0.05578588782855248,0.17328679513998632,0.7965018676174394,0.7941050105690318,0.452706592963669
